nivel_agrupamento,chave_agrupamento,total_vendido_estoque,estoque_inicial_estoque,compras_registradas_estoque,entradas_conhecidas_estoque,diferenca_saidas_entradas,pct_cobertura_entradas,pct_eventos_saldo_projetado_negativo,pct_skus_venda_sem_compra,pct_skus_venda_sem_estoque_inicial_suficiente,pares_produto_loja,pares_com_venda,pares_venda_sem_compra,pares_venda_sem_estoque_inicial_suficiente,classificacao_confiabilidade,formula_compras_armazenagem,formula_vendas_armazenagem,interpretacao,limitacao
produto,419816 | TORNEIRA PIA COZ. HYDRAMOT. 1167  VM | U - METAIS E ACESSORIOS,1535.0,112.0,0.0,112.0,1423.0,0.07296416938110749,0.6366906474820144,1.0,1.0,11,9,9,9,não confiável para análise causal,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,419817 | TORNEIRA PIA COZ. HYDRAMOTION1167 PT | U - METAIS E ACESSORIOS,3044.0,98.0,0.0,98.0,2946.0,0.032194480946123524,0.8145161290322581,1.0,1.0,11,9,9,9,não confiável para análise causal,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,419818 | TORNEIRA PIA COZ. HYDRAMOT. 1167  CZ | U - METAIS E ACESSORIOS,2754.0,17.0,0.0,17.0,2737.0,0.006172839506172839,0.9428571428571428,1.0,1.0,11,9,9,9,não confiável para análise causal,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,419820 | TORNEIRA PIA PARE.PT HYDRAMOTION1168 | U - METAIS E ACESSORIOS,7678.0,11.0,0.0,11.0,7667.0,0.0014326647564469914,0.9711375212224108,1.0,1.0,11,9,9,9,não confiável para análise causal,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,419861 | FOGAO PISO 5B SUPREME GLASS TI  MBIV | D - ELETROS,232.0,120.0,0.0,120.0,112.0,0.5172413793103449,0.4358974358974359,1.0,0.9090909090909091,11,11,11,10,crítico,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,420122 | CAVALETE MAD.PINUS        40X73 0003 | O - MOVEIS,3401.0,1003.0,0.0,1003.0,2398.0,0.2949132608056454,0.7402501839587933,1.0,0.8888888888888888,11,9,9,8,não confiável para análise causal,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,420145 | SUPORTE COND.SPLIT 7000/12000  400MM | D - ELETROS,1845.0,45.0,0.0,45.0,1800.0,0.024390243902439025,0.9674935842600513,1.0,1.0,11,9,9,9,não confiável para análise causal,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,420146 | SUPORTE COND.SPLIT 12000/18000 450MM | D - ELETROS,145.0,24.0,0.0,24.0,121.0,0.16551724137931034,0.8145161290322581,1.0,0.75,11,8,8,6,não confiável para análise causal,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,420147 | SUPORTE COND.SPLIT 18000/30000 500MM | D - ELETROS,430.0,18.0,0.0,18.0,412.0,0.04186046511627907,0.9351851851851852,1.0,0.7777777777777778,11,9,9,7,não confiável para análise causal,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,"420161 | LAV.ROUPA 8,5 KG DIG. LES09  BR M220 | D - ELETROS",997.0,611.0,0.0,611.0,386.0,0.6128385155466399,0.23843416370106763,1.0,0.8181818181818182,11,11,11,9,crítico,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,420163 | LAV.ROUPA 11KG DIG LES11     BR M127 | D - ELETROS,363.0,88.0,65.0,153.0,210.0,0.4214876033057851,0.6503067484662577,0.8,0.8,11,5,4,4,não confiável para análise causal,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,420164 | LAV.ROUPA 11KG DIG LES11     BR M220 | D - ELETROS,985.0,793.0,160.0,953.0,32.0,0.9675126903553299,0.1534090909090909,0.9,0.9,11,10,9,9,crítico,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,"420253 | CADEIRA FIBRA INF SOFIA           VM | L - INFANTIL, LAZER E PETS",215.0,189.0,24.0,213.0,2.0,0.9906976744186047,0.2542372881355932,0.8888888888888888,0.3333333333333333,11,9,8,3,crítico,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,420294 | VENT.TET.3P 2LAMP. SMART     BR M220 | D - ELETROS,83.0,69.0,0.0,69.0,14.0,0.8313253012048193,0.2077922077922078,1.0,0.5,11,4,4,2,crítico,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,"421083 | CER.A 80X80 POL. CANTABR.AZ   1,90M2 | C - PISOS E REVESTIMENTOS",904.4,708.7,0.0,708.7,195.69999999999993,0.7836134453781514,0.3795620437956204,1.0,0.4,11,10,10,4,crítico,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,421194 | COIFA 90CM PRD.  28019-63484 PR M127 | D - ELETROS,18.0,4.0,0.0,4.0,14.0,0.2222222222222222,0.5172413793103449,1.0,1.0,11,3,3,3,não confiável para análise causal,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,421215 | PANELEIRO 80CM 3P/1G       OFW001318 | O - MOVEIS,6.0,6.0,0.0,6.0,0.0,1.0,0.17647058823529413,1.0,1.0,11,2,2,2,crítico,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,421218 | ARMARIO AEREO 1.20 2P      OFW001481 | O - MOVEIS,17.0,3.0,0.0,3.0,14.0,0.17647058823529413,0.5,1.0,1.0,11,3,3,3,não confiável para análise causal,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,421229 | PORTA-SHAMPOO DUPLO BR          0001 | U - METAIS E ACESSORIOS,1126.0,35.0,0.0,35.0,1091.0,0.03108348134991119,0.9605411499436303,1.0,1.0,11,9,9,9,não confiável para análise causal,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,421295 | MESA LAT. 0.45X0.30 MDF        FD/CZ | O - MOVEIS,1342.0,8.0,0.0,8.0,1334.0,0.005961251862891207,0.9841897233201581,1.0,1.0,11,9,9,9,não confiável para análise causal,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,"421455 | REVEST.A 35X59 RVE35420       2,05M2 | C - PISOS E REVESTIMENTOS",102.5,112.74999999999999,0.0,112.74999999999999,-10.249999999999986,1.0999999999999999,0.0,1.0,0.0,11,2,2,0,OK,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,421654 | PRATO FUNDO CER.20CM  TERRAZZO 92617 | B - UTILIDADES DOMESTICAS,581.0,555.0,0.0,555.0,26.0,0.955249569707401,0.3305785123966942,1.0,0.75,11,4,4,3,crítico,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,421656 | PRATO FUNDO CER.23CM FEIJOADA  61614 | B - UTILIDADES DOMESTICAS,502.0,384.0,0.0,384.0,118.0,0.7649402390438247,0.33540372670807456,1.0,0.6666666666666666,11,9,9,6,crítico,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,421659 | PRATO RASO CER.26CM         VM 88335 | B - UTILIDADES DOMESTICAS,2390.0,607.0,0.0,607.0,1783.0,0.2539748953974895,0.6046511627906976,1.0,0.6666666666666666,11,6,6,4,não confiável para análise causal,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,"421701 | REVEST.A 37X74 MP37050     RT 1,92M2 | C - PISOS E REVESTIMENTOS",837.12,892.8,0.0,892.8,-55.67999999999995,1.06651376146789,0.12121212121212122,1.0,0.2857142857142857,11,7,7,2,crítico,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,"421706 | REVEST.A 37X74 MP37090     RT 1,92M2 | C - PISOS E REVESTIMENTOS",115.19999999999999,120.96,0.0,120.96,-5.760000000000005,1.05,0.5,1.0,0.5,11,2,2,1,crítico,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,421730 | VALV.CUBA 4.1/2  S/ESCAPE   94510022 | U - METAIS E ACESSORIOS,949.0,740.0,0.0,740.0,209.0,0.779768177028451,0.3333333333333333,1.0,0.7777777777777778,11,9,9,7,crítico,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,421738 | PRATO RASO CER.26CM SICILIANO  92954 | B - UTILIDADES DOMESTICAS,1115.0,1154.0,0.0,1154.0,-39.0,1.0349775784753363,0.12195121951219512,1.0,0.3333333333333333,11,9,9,3,crítico,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,421739 | PRATO RASO CER.26CM TERRAZZO   92616 | B - UTILIDADES DOMESTICAS,1479.0,1365.0,0.0,1365.0,114.0,0.922920892494929,0.10676156583629894,1.0,0.8571428571428571,11,7,7,6,crítico,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,421741 | PRATO SMES.CER.19CM         VM 88337 | B - UTILIDADES DOMESTICAS,2726.0,2697.0,0.0,2697.0,29.0,0.9893617021276596,0.21266968325791855,1.0,0.375,11,8,8,3,crítico,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,421744 | PRATO SMES.CER.19CM SICILIANO  92956 | B - UTILIDADES DOMESTICAS,2030.0,2080.0,0.0,2080.0,-50.0,1.0246305418719213,0.29740518962075846,1.0,0.5555555555555556,11,9,9,5,crítico,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,421745 | PRATO SMES.CER.19CM TERRAZZO   92618 | B - UTILIDADES DOMESTICAS,2572.0,2229.0,0.0,2229.0,343.0,0.8666407465007776,0.5468451242829828,1.0,0.8571428571428571,11,7,7,6,crítico,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,421752 | XICARA CHA CER.200ML C/P    VM 88338 | B - UTILIDADES DOMESTICAS,2174.0,244.0,0.0,244.0,1930.0,0.11223551057957681,0.8486707566462167,1.0,0.8571428571428571,11,7,7,6,não confiável para análise causal,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,421757 | XICARA CHA CER.200ML C/P       92957 | B - UTILIDADES DOMESTICAS,405.0,506.0,0.0,506.0,-101.0,1.2493827160493827,0.1945945945945946,1.0,0.3333333333333333,11,9,9,3,crítico,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,421800 | XICARA CHA CER.C/P TERRAZZO    92619 | B - UTILIDADES DOMESTICAS,985.0,711.0,0.0,711.0,274.0,0.7218274111675127,0.4779116465863454,1.0,0.5,11,8,8,4,crítico,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,421941 | SOUNDBAR 600W BT/HDMI/USB       SNH5 | R - ELETRONICOS,214.0,6.0,0.0,6.0,208.0,0.028037383177570093,0.89171974522293,1.0,1.0,11,11,11,11,não confiável para análise causal,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,421980 | PRATO SMES.PORC.23CM SOLEIL B. 89841 | B - UTILIDADES DOMESTICAS,149.0,199.0,0.0,199.0,-50.0,1.3355704697986577,0.07142857142857142,1.0,0.25,11,8,8,2,crítico,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,422017 | CERVEJEIRA 1P BCA10P1        PT M127 | D - ELETROS,23.0,3.0,0.0,3.0,20.0,0.13043478260869565,0.5882352941176471,1.0,1.0,11,3,3,3,não confiável para análise causal,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,422019 | CERVEJEIRA 1P BCA10P2        PT M220 | D - ELETROS,88.0,6.0,0.0,6.0,82.0,0.06818181818181818,0.8191489361702128,1.0,1.0,11,7,7,7,não confiável para análise causal,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,"422083 | REVEST.A 37X74 MP37230     RT 1,92M2 | C - PISOS E REVESTIMENTOS",800.64,576.0,0.0,576.0,224.64,0.7194244604316546,0.28846153846153844,1.0,0.5,11,8,8,4,crítico,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,"422084 | REVEST.A 37X74 MP37240     RT 1,92M2 | C - PISOS E REVESTIMENTOS",775.68,804.48,0.0,804.48,-28.800000000000068,1.0371287128712872,0.14285714285714285,1.0,0.2857142857142857,11,7,7,2,crítico,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,422170 | LUMI.EXT PLS TARTARUGA C/GRADE    MR | I - ILUMINACAO,1072.0,189.0,0.0,189.0,883.0,0.17630597014925373,0.8619791666666666,1.0,1.0,11,9,9,9,não confiável para análise causal,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,422472 | PRATELEIRA 0.60X0.20 MDF C/SUP.BR/ND | O - MOVEIS,599.0,609.0,0.0,609.0,-10.0,1.01669449081803,0.11838790931989925,1.0,0.2222222222222222,11,9,9,2,crítico,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,422473 | PRATELEIRA 0.40X0.20 MDF C/SUP.BR/ND | O - MOVEIS,614.0,487.0,0.0,487.0,127.0,0.7931596091205212,0.24113475177304963,1.0,0.6666666666666666,11,9,9,6,crítico,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
produto,422474 | PRATELEIRA 0.60X0.20 MDF C/SUP.BR/CM | O - MOVEIS,523.0,604.0,0.0,604.0,-81.0,1.1548757170172084,0.05649717514124294,1.0,0.4444444444444444,11,9,9,4,crítico,QTD_COMPRA_ESTOQUE = QUANTIDADE_COMPRA * CONVERSAO_COMPRA_ARMAZENAGEM,QTD_VENDA_ESTOQUE = QUANTIDADE_VENDIDA * CONVERSAO_VENDA_PARA_ARMAZENAGEM,cobertura de entradas conhecidas; não evidencia causal,"DADO AUSENTE: transferencias, ajustes, devolucoes e estoque final real; NÃO VALIDADO: universo completo das compras"
