CODIGO,correlacao_preco_volume,n_obs,DESCRICAO,NIVEL_1,receita_total
470751,-0.012218960288489624,52.0,COND.SPLIT 12000 COND.GWC12  INV.168,D - ELETROS,837606.2082462121
475557,-0.011700479191980851,123.0,TOALHA RST SOLARE             PT 900,"K - CAMA, MESA E BANHO",40361.874
392084,-0.011619858654781517,181.0,CX.ELET.EX.PLS  5 ENTRADAS PLASTIBOX,E - MATERIAIS ELETRICOS,155477.42875
430488,-0.011590160997801977,134.0,PORTA-ESCOVA PLS C/T         PEG 722,U - METAIS E ACESSORIOS,28487.515
452735,-0.011225314697069649,81.0,FOGAO PISO 4B TOP GLASS      PT MBIV,D - ELETROS,1079456.634
475384,-0.011022121548477454,34.0,"ENFEITE CENORA 4,9X11CM      PAS0138",T - ARTIGOS DE EPOCA,13478.9606
478346,-0.010951855014201145,49.0,ENFEITE LIVRO CAIXA 25X33      15861,V - DECORACAO,4778.445000000001
463795,-0.010951760603898556,71.0,CESTO ROUPA PLS 47.0L       RS CO570,B - UTILIDADES DOMESTICAS,40499.046
447306,-0.010510117332961921,61.0,VENT.MES.40CM 3V 2X1    VF42 PT M127,D - ELETROS,1722845.539640694
406512,-0.010465544643486029,117.0,VENT.TET.3P 2L         FENIX BR M220,D - ELETROS,939575.166275
475353,-0.010265134992512272,81.0,UTENSILIOS BANH.CER.3PC CZ 57718/100,U - METAIS E ACESSORIOS,27185.445000000003
459530,-0.010194533741623836,59.0,LUSTRE AL.PEQUIM      E27 PT/CH 0144,I - ILUMINACAO,27080.865
468649,-0.010027320792770595,80.0,"CER.A 67X67 PETUNIA HD RT  P4 2,71M2",C - PISOS E REVESTIMENTOS,158974.015935
467399,-0.00971531977529557,104.0,TOALHA JG 2PC LOLLIPOP       VD 1191,"K - CAMA, MESA E BANHO",63746.23500000001
451494,-0.009631722662874832,72.0,CORTINA 200X160 C.LUZ          LT/CZ,V - DECORACAO,35005.845
486511,-0.008379495242683754,67.0,TOALHA BANHAO ORLEANS       RS 60117,"K - CAMA, MESA E BANHO",49501.515
481362,-0.008373813935421333,105.0,"REVEST.A 37X59 TREND LUX      2,43M2",C - PISOS E REVESTIMENTOS,330160.791555
398169,-0.008163035415324362,79.0,ESPONJA GRILL DUPLA FACE       BT488,B - UTILIDADES DOMESTICAS,2801.7045
468647,-0.007930728368404288,130.0,"CER.A 67X67 CRAVO HD RT    P4 2,71M2",C - PISOS E REVESTIMENTOS,310153.58136
452435,-0.007710297961028102,9.0,COND. SPLIT 9000 EVAP 42AFV INV. 111,D - ELETROS,10390.338
479530,-0.0072599246509711095,112.0,"PORCEL.A 60X60 ESM.AREST.SATIN2,20M2",C - PISOS E REVESTIMENTOS,202184.0436
479621,-0.007126129613306222,37.0,"REVEST.A 7X26 KHALI GRAFIT.MES1,01M2",C - PISOS E REVESTIMENTOS,79082.1213
428840,-0.006847259288914949,16.0,"CER.GRES A 20X20 SELVA MATTE  1,18M2",C - PISOS E REVESTIMENTOS,11134.6452
486498,-0.006574771202095534,76.0,TOALHA BNH ANIS                BR 01,"K - CAMA, MESA E BANHO",40624.832500000004
457826,-0.006287184634724408,56.0,LUSTRE LED   NE  3W  DO GOTA    5626,I - ILUMINACAO,25112.010000000002
421194,-0.005496940122332063,14.0,COIFA 90CM PRD.  28019-63484 PR M127,D - ELETROS,33477.045000000006
458438,-0.005008946767457109,29.0,COND.SPLIT 9000 EVAP.VUFI09      125,D - ELETROS,70197.204
465844,-0.00353269310895473,97.0,TOALHA JG 2PC DUAL AIR CINTA VD 1844,"K - CAMA, MESA E BANHO",56468.58
460830,-0.003489105538606857,29.0,FONTE P/LED SLIM        18W IP20 12V,I - ILUMINACAO,20020.061250000002
463863,-0.003358669656727051,113.0,SILICONE ACETICO TR BAN/COZ     250G,S - TINTAS E QUIMICOS,32769.03
469478,-0.00315949251117427,96.0,DESCANSO PRATO/PAN.BAMBU        1649,B - UTILIDADES DOMESTICAS,31927.360500000003
393359,-0.0028459479759987065,72.0,ELETROD.CORRU.  32MM     1  25M   AM,E - MATERIAIS ELETRICOS,69176.975
476387,-0.002650486500230957,39.0,TRAVA MACANETA               OR90500,"G - PORTAS, JANELAS E FECHADURAS",2639.175
429472,-0.0018066277191517946,177.0,INT.PAR CJ.2S    10A LGX202      POP,E - MATERIAIS ELETRICOS,45116.1025
449676,-0.0014319488913623075,101.0,BRINQ. UNICORNIO C/ACESSORIOS   0698,"L - INFANTIL, LAZER E PETS",12114.48
360826,-0.0013796881003477405,86.0,"BATERIA 12,0V LI-ION 2,0AH   BL1021B",F - FERRAMENTAS,47149.893
403666,-0.0010406452392699322,74.0,PANELA ANTIAD.   20       9295304939,B - UTILIDADES DOMESTICAS,27396.589500000002
456654,-0.000838423997390487,10.0,COND.SPLIT  9000 EVAP.S4NQ09 INV.118,D - ELETROS,8041.299
119190,-0.00018746590818395528,27.0,FOGAO INDL.1B PE   30 AP       VAP1P,N - INDUSTRIAL E NEGOCIOS,14847.7245
467751,-0.0001286746202225317,77.0,TIGELA PLS CEREAL 1L         IMB 715,B - UTILIDADES DOMESTICAS,5227.635
415705,-7.000495885961384e-05,109.0,LIXEIRA BASC.PLS 5.0L      BR LX 655,B - UTILIDADES DOMESTICAS,30066.645000000004
459029,7.747710273319975e-05,81.0,BUFFET 1.37X1.14 2P LENA      OFF/NT,O - MOVEIS,265273.575
475775,0.0006061564448807209,22.0,"PORCEL.A 74X74 EPO.KHALI GRIS 1,62M2",C - PISOS E REVESTIMENTOS,72012.5154
430299,0.0006695052592920514,75.0,BALCAO COZ.1.20 1P/4G  FRJ/OFW 500335,O - MOVEIS,371547.96
279323,0.0011350140387457353,130.0,CANECA PLS 350ML             VM D110,B - UTILIDADES DOMESTICAS,5398.68
445422,0.0012712623292080879,59.0,GARFO FONDUE IX 06PC        2051/325,B - UTILIDADES DOMESTICAS,4434.675
327708,0.0013768514543697331,135.0,"REVEST.A 30X60 VINTAGE MATE   2,37M2",C - PISOS E REVESTIMENTOS,86986.0152
404587,0.0015484868513662112,60.0,"PORCEL.A 82X82 EPO.CARRA.BC RT2,00M2",C - PISOS E REVESTIMENTOS,299086.1475
453089,0.0019487864599889335,113.0,PORTA-SACHE VID.6CM             1174,B - UTILIDADES DOMESTICAS,12029.43
304277,0.0021752136618728747,81.0,PROLONGADOR P/ DUCHA HYDRA   516 3/4,J - JARDINAGEM,6712.86
114778,0.002299072235635016,77.0,"ABRACAD.NYL. 2,5X100MM PT      100UN",E - MATERIAIS ELETRICOS,14873.67
467626,0.002348314388745722,111.0,MESA PLS INF ADOLETA              RS,"L - INFANTIL, LAZER E PETS",25063.815000000002
459054,0.0028170634632201036,63.0,"PERFIL EMB.BR 2,0M  FIUU     14X11MM",I - ILUMINACAO,75004.545
452084,0.0028278106108762624,18.0,LAV.ROUPA 12.0KG CWH12BBA    BR M127,D - ELETROS,693206.591
479541,0.002988171330446397,35.0,"PORCEL.A 90X90 ESM.STRA.GF EXT2,40M2",C - PISOS E REVESTIMENTOS,153454.1904
380610,0.0032467529123180582,40.0,FECH.IN RM IXE 587/90I        MARINA,"G - PORTAS, JANELAS E FECHADURAS",29802.465
429201,0.0033285487940363533,55.0,FOGAO PISO 4B SUPREME GLASS  BR MBIV,D - ELETROS,523588.842
395957,0.003405391538415192,196.0,"CORAL.LOC DECORA    AC  3,2L BASE MF",S - TINTAS E QUIMICOS,527846.6067
433280,0.003500878821215988,83.0,GARFO MESA (AV) ELEMENTOS  BR 201111,B - UTILIDADES DOMESTICAS,7872.427500000001
468593,0.0037522049522327448,93.0,TRAVESSA PORC.RED.23CM      PCLN-007,B - UTILIDADES DOMESTICAS,20390.16
456404,0.003920562423190549,147.0,ESCOVA ACO         KIT 02PC   AT1860,F - FERRAMENTAS,21375.9
469259,0.00497204256368155,86.0,TESOURA P/FRANGO 23CM            440,B - UTILIDADES DOMESTICAS,14260.3755
378098,0.007104360881607949,119.0,APOIO COLHER PLS            CZ 10563,B - UTILIDADES DOMESTICAS,7236.558
428355,0.00718121218633445,169.0,MAO FRANCESA ACO 28CM FORTE       PT,Q - BASICOS CONSTRUCAO,42544.005
432433,0.007182071949207259,68.0,PRATO RASO CER.26CM CREAM     102388,B - UTILIDADES DOMESTICAS,9828.735
430060,0.007387361468399476,12.0,"CER.A 80X80 HERITA.BEGE MATTE 1,92M2",C - PISOS E REVESTIMENTOS,11511.440640000003
454905,0.007648270812481242,100.0,LAMP.LED AR111 12W AM GU10 3000K BIV,I - ILUMINACAO,57684.16500000001
449523,0.007870189359053223,71.0,PROTETOR COLCHAO QUEEN IMPERM.    BR,"K - CAMA, MESA E BANHO",33536.296500000004
87553,0.007890867681941851,70.0,CHUVEIRINHO P/DUCH.  KIT HAND SHOWER,U - METAIS E ACESSORIOS,13147.26
454528,0.007920472567662065,108.0,CAPA P/CADEIRA MALHA ESTAMP.FLH 1148,V - DECORACAO,22723.47
399431,0.008193644876820675,53.0,CANTONEIRA BANHEIRO PLS    1018-2,U - METAIS E ACESSORIOS,30237.795000000006
483023,0.00822260545588965,83.0,TACA AGUA VID.JG6PC 300ML      03107,B - UTILIDADES DOMESTICAS,27054.258
29896,0.009081352815669727,150.0,MESA PLS CENT BASIC               BR,O - MOVEIS,65974.755
442432,0.00910073050320005,115.0,TOM.MOD.1M 2P+T 10A      GF 57215030,E - MATERIAIS ELETRICOS,30158.940000000002
473630,0.009410521552945717,152.0,ESTOJO PLS MULTIUSO     RS SR687/550,B - UTILIDADES DOMESTICAS,10535.7315
437733,0.009469502670339951,99.0,LAMP.LED  TUB T05    9W   G5 BR MBIV,I - ILUMINACAO,24525.585
475544,0.009611776217472926,74.0,TOALHA MESA 160 RED. REQUINTE  2 BR,"K - CAMA, MESA E BANHO",30955.407
462740,0.009856814991278481,31.0,COOKTOP 1B GAS FG0101FVP     PT MBIV,D - ELETROS,15935.325
421083,0.010050972595414662,62.0,"CER.A 80X80 POL. CANTABR.AZ   1,90M2",C - PISOS E REVESTIMENTOS,87591.3129
467000,0.010079732059271393,66.0,LENCOL QUEEN C/ELAS MALHA BASIC   VD,"K - CAMA, MESA E BANHO",22142.505
341888,0.010082659802588085,156.0,"REVEST.A 30X60 PAST.BOSSA MAR 2,37M2",C - PISOS E REVESTIMENTOS,259571.4534
200320,0.010179659705123717,28.0,BACIA SNT.ASPEN P75       CREME CR37,W - LOUCAS E PIAS,10224.9
481430,0.010395314450811334,27.0,FRIGIDEIRA ANTIAD.20CM      CZ D1457,B - UTILIDADES DOMESTICAS,11970.000000000002
467623,0.010492849452851073,40.0,MESA PLS INF SOFIA                CM,"L - INFANTIL, LAZER E PETS",20678.07
468916,0.011431207147832927,86.0,TOALHA RST GRACE        MATCHA 40209,"K - CAMA, MESA E BANHO",9083.970000000001
466752,0.011678490526348027,51.0,ARGOLA-GUARDANAPO METAL 4PC PR 56100,B - UTILIDADES DOMESTICAS,9047.524500000001
473501,0.011986896272373386,56.0,"PORCEL.A 90X90 ESM.ETNA GY EXT2,40M2",C - PISOS E REVESTIMENTOS,223491.18959999998
428370,0.011987058829783412,93.0,SUPORTE  P/PRATEL.PAR ACO 20CM    PT,Q - BASICOS CONSTRUCAO,12956.055
453174,0.01231764860012321,134.0,PROTETOR COLCHAO SOLTE BR16506601001,"K - CAMA, MESA E BANHO",164417.47
446696,0.012461126985660495,29.0,BALCAO COZ. MDF CANTO FRJ/OFW 500333,O - MOVEIS,38538.57
397587,0.012721772108524055,71.0,PRATO RASO PORC.28CM BLANC  EA024787,B - UTILIDADES DOMESTICAS,13049.19
466367,0.01318077904580148,65.0,NICHO 30X60 EMB.BEGE MATTE  18501001,U - METAIS E ACESSORIOS,15754.41
466942,0.013183479625994862,33.0,TV LED 86 UHD SMT 4K     86UR8750PSA,R - ELETRONICOS,1670850.848625
473437,0.013474115186790713,61.0,"PORCEL.A 90X90 EPO.MONTREAL BG2,40M2",C - PISOS E REVESTIMENTOS,224276.9004
223565,0.013751657662661164,143.0,FATIADOR OVOS IX/PLS 10CM BR 2202366,B - UTILIDADES DOMESTICAS,9169.818
425544,0.0142893216285883,116.0,SUPORTE COND.SPLIT 9000/18000  500MM,D - ELETROS,34863.57
437527,0.014543035866652405,129.0,PERSIANA ROLO 160X140 TRANSLUC 869BR,V - DECORACAO,76042.89
405773,0.01495231201272143,149.0,PISO FELP.ROYAL 45X70        VD 7117,"K - CAMA, MESA E BANHO",39447.1665
449215,0.015010764914105088,97.0,LAMP.LED MR16   7W AM GU10     DIM.,I - ILUMINACAO,68041.715
450432,0.015259020109154494,152.0,"REVEST.A 30X60 ARTES.MESCL.MT 2,37M2",C - PISOS E REVESTIMENTOS,271491.96564
454106,0.01603525910337219,28.0,REFRIG. 2P 386L FF CRM44AKA  IX M127,D - ELETROS,408650.7075
467544,0.01603894697203318,57.0,LENCOL JG SOLTE DPL DINO        0009,"K - CAMA, MESA E BANHO",15093.645000000002
457903,0.016230512895856787,28.0,GARRAFA AGUA VID.1.0L C/T     PEIXES,B - UTILIDADES DOMESTICAS,2795.94
466386,0.016745274050369997,50.0,"REVEST.A 7X26 ANGRA OCEAN MT  1,07M2",C - PISOS E REVESTIMENTOS,77873.99812500001
445770,0.016867518360239114,106.0,TIGELA PORC.500ML SAFIRA      095453,B - UTILIDADES DOMESTICAS,20721.12
262790,0.017188831616652946,61.0,"LIQUID.INDL 1,5L AL.ROT.    LIN M220",N - INDUSTRIAL E NEGOCIOS,96595.2225
467794,0.017199202345839427,77.0,DESCANSO COPO PLS 04PC       MF 8564,B - UTILIDADES DOMESTICAS,6550.509
251583,0.01737434722895153,38.0,"LIQUID.INDL 1,5L AL.ROT.     LT M220",N - INDUSTRIAL E NEGOCIOS,40629.015
486516,0.017776381921980472,73.0,TOALHA RST ANIS             DS 60238,"K - CAMA, MESA E BANHO",7427.0595
475508,0.01790788224117256,91.0,TACA V.PORTO CRIST.175ML      746570,B - UTILIDADES DOMESTICAS,11029.935
347230,0.01791079289587381,47.0,ABRACAD.PLS P/TUBO 40 A 75MM,E - MATERIAIS ELETRICOS,2332.6695
427510,0.017992545659690117,30.0,"CER.A 54X54 LAND GRIS CL HDP4 2,62M2",C - PISOS E REVESTIMENTOS,67900.085715
342066,0.018100018629200403,66.0,"PORCEL.A 60X60 ESM.SENSITIV.FD1,80M2",C - PISOS E REVESTIMENTOS,178745.89950000003
14540,0.018707166197868597,22.0,COLUNA SAVEIRO             0220 PG59,W - LOUCAS E PIAS,2364.1800000000003
119953,0.018797385895957083,135.0,CX.ELET.EX.AL X   3/4      COM TAMPA,E - MATERIAIS ELETRICOS,146354.586
446300,0.019051991628003955,18.0,"PORCEL.A 90X90 EPO.VENATINO   1,60M2",C - PISOS E REVESTIMENTOS,81777.30960000001
475767,0.019174404955543182,64.0,"PORCEL.A 74X74 ESM.MUNA.BR AC 1,62M2",C - PISOS E REVESTIMENTOS,418001.979465
331170,0.019266834035403312,39.0,"REVEST.A 30X90 DIAMANTE BR BR 1,62M2",C - PISOS E REVESTIMENTOS,97428.85740000001
455732,0.01940165322904871,95.0,ARAND.VID.ARIZONA    BR E27 20CM 1LP,I - ILUMINACAO,18780.09
288496,0.01959976951318755,64.0,BACIA SNT.CITY PLUS       12030 BR01,W - LOUCAS E PIAS,52424.82000000001
117787,0.01972588015647215,41.0,DUCHA JET SET 4T 6800W BR40150  M220,U - METAIS E ACESSORIOS,18022.83
247072,0.019811431795784745,38.0,CUBA LOC.APOIO S/MESA R3 173085 BR01,W - LOUCAS E PIAS,45278.205
457869,0.019902021778191482,110.0,PANO COPA P/BORDAR NABRASA BR3894003,"K - CAMA, MESA E BANHO",26939.64
437876,0.01996219453543026,44.0,"CER.A 15X90 FAIA NATURAL MT.RT1,61M2",C - PISOS E REVESTIMENTOS,62364.28621500001
478282,0.020041628775056407,73.0,CHURRASQ.ANTIAD.30CM C/T      GF 711,B - UTILIDADES DOMESTICAS,23008.4085
467403,0.020745146217270104,28.0,SERRA CIRC.BANC.10 1800W SST1801 127,M - MAQUINAS E MOTORES,78457.6485
466428,0.020961003543993457,84.0,"REVEST.A 10X10 CAPRI MARIN.MT 1,92M2",C - PISOS E REVESTIMENTOS,346685.69376
403649,0.021606078850422747,113.0,FRIGIDEIRA ANTIAD.20CM FRANCESA 4928,B - UTILIDADES DOMESTICAS,53757.90000000001
228445,0.021873662487445083,92.0,COLUNA SUSP.CITY          12020 BR01,W - LOUCAS E PIAS,96425.80500000001
403669,0.022047122568426548,73.0,CACAROLA ANTIAD.24     PT 9295304942,B - UTILIDADES DOMESTICAS,36980.895
461418,0.022810051287313067,131.0,"CER.A 60X120 POLARIS MT RT    2,19M2",C - PISOS E REVESTIMENTOS,256039.64410499998
392398,0.023313257878909397,73.0,PRATO SMES.CER.20CM L.CARRETA   6788,B - UTILIDADES DOMESTICAS,6619.62
446287,0.02358483426554475,27.0,"PORCEL.A 90X90 ESM.LIGHT M.WH1,60M2",C - PISOS E REVESTIMENTOS,63748.7088
301253,0.0238100125438182,43.0,DUCHA FIT   EL. BR    5500W 658 M127,U - METAIS E ACESSORIOS,145420.17
466807,0.024093389579722,106.0,TOALHA JG 2PC PIXEL CINTA ROSA  3364,"K - CAMA, MESA E BANHO",155552.10353125
196875,0.024412080907401778,15.0,LAVAD.PRESSAO 1740L PLUS K3.30M M220,M - MAQUINAS E MOTORES,30623.04
417460,0.024702075961980572,85.0,ALMOFADA 45X45 FUTTON LINHO CRU 1003,V - DECORACAO,39211.62
439331,0.025336719416969005,157.0,MANTA CASAL MICROF.180X220 SORTIDA 2,"K - CAMA, MESA E BANHO",628166.1073814394
97376,0.02538892488573485,45.0,TINT.SPRAY P/PLS BRI   AM 350ML 1505,S - TINTAS E QUIMICOS,9321.69
475558,0.025656083620547346,145.0,TOALHA RST SOLARE            RS 3765,"K - CAMA, MESA E BANHO",21633.822
460748,0.02567019342741122,81.0,CHAVE IMP. 1/2 18V GDX180-LI+MAL BIV,F - FERRAMENTAS,190319.88150000002
420253,0.025798146295338345,67.0,CADEIRA FIBRA INF SOFIA           VM,"L - INFANTIL, LAZER E PETS",40450.41
310634,0.025954048788091683,71.0,TAMPA P/INT.1M      SL4915NF PT LLIG,E - MATERIAIS ELETRICOS,9321.375
453443,0.026013440282280424,23.0,VENT.COL. 40CM VT-40C-NB  PT/PR M220,D - ELETROS,8576.82
289334,0.02642851358879578,74.0,PORTA PVC SANF.080X210 EASY LOCK  BR,"G - PORTAS, JANELAS E FECHADURAS",41664.630000000005
440611,0.026433048855021207,30.0,BALANCA ELET. 35KG BAT.DCLB       PT,N - INDUSTRIAL E NEGOCIOS,34039.74
341984,0.026693732724363848,110.0,MECANISMO P/CX.ACOP.KIT 3/6L    MD/T,W - LOUCAS E PIAS,164369.52000000002
310728,0.026714647706177777,9.0,BACIA SNT.DEBBA           34429 BR01,W - LOUCAS E PIAS,8551.2
480640,0.02676137988430146,69.0,"REVEST.A 32,5X57 RVI57080  P2 2,21M2",C - PISOS E REVESTIMENTOS,146335.301385
423961,0.027458355109610165,79.0,PORTA-TEMPERO VID.07PC      VDA06037,B - UTILIDADES DOMESTICAS,49525.150499999996
466269,0.0278439544297759,18.0,FONTE P/LED DIMERI.    40W IP20 MBIV,I - ILUMINACAO,12653.781
466593,0.028033726119637878,158.0,"LAMP.LED PAR30 9,8W AM          MBIV",I - ILUMINACAO,128375.625
437217,0.028117038926101,48.0,ALMOFADA 40X40 FUTTON LISTRAS TP 237,V - DECORACAO,13320.825
486490,0.02822758395246524,73.0,TOALHA BNH ANIS              VD 4075,"K - CAMA, MESA E BANHO",28274.561
417907,0.028287504434071152,167.0,PORTA-SHAMPOO DUPLO PT         0006,U - METAIS E ACESSORIOS,99051.89700000001
433536,0.02881663282862678,120.0,SACO LIXO ANTIVIRAL 12L  PT/40 BT342,B - UTILIDADES DOMESTICAS,9602.6595
165467,0.02897155944636945,37.0,LUVA SOLDAVEL LR MET        32MM X 1,H - TUBOS E CONEXOES,13562.745
465336,0.02997857871628508,71.0,ALMOFADA 40X40  AUTH. ESFERA  495126,V - DECORACAO,9443.49
462136,0.03015933948963254,40.0,ESMERILHA.ANG 5 700W GWS 180-LI  BIV,F - FERRAMENTAS,45480.498
452129,0.030585099409412054,13.0,SECADOR CAB. 2000W    SCN-50 BR M127,D - ELETROS,3534.3
465266,0.030867224257523876,114.0,PANO COPA P/BORDAR VIGO         7551,"K - CAMA, MESA E BANHO",17257.695
460861,0.031016989843025783,37.0,TEXTURA GRAFIAT.RISC.PLS 25KG  M.MAR,S - TINTAS E QUIMICOS,17855.985
454299,0.03117888748272462,8.0,COND.SPLIT 12000 EVAP.S4NQ12 INV.115,D - ELETROS,8694.42
403424,0.03124715003024247,102.0,"FONTE P/LED 12V 3,0 A 36W IP20  MBIV",I - ILUMINACAO,39533.088
477342,0.03138417868047071,70.0,PISO FELP. TORONTO           GB 1666,"K - CAMA, MESA E BANHO",7787.22
443960,0.032581865029114865,94.0,CAPA P/CADEIRA MALHA ESTAMP. AR 1520,V - DECORACAO,44747.437
477123,0.0328167666079772,107.0,ALMOFADA 43X43 VELUDO LUX.LISA437058,V - DECORACAO,32738.37
447307,0.03315523552638812,163.0,VENT.MES.40CM 3V 2X1    VF42 PT M220,D - ELETROS,4970896.927239529
446642,0.03353105113255274,27.0,"PORCEL.A 90X90 ESM.ISEO MF AC 1,63M2",C - PISOS E REVESTIMENTOS,117601.10145
465256,0.033680380942005476,64.0,TOALHA MESA 078X078 LUNA       26998,"K - CAMA, MESA E BANHO",6620.5650000000005
374508,0.033761427119148736,30.0,"PORCEL.A 90X90 EPO.MONT BLANC 1,63M2",C - PISOS E REVESTIMENTOS,108888.693585
458852,0.033940599784158386,108.0,LENCOL JG SOLTE ESSENCIALE    SORT.1,"K - CAMA, MESA E BANHO",69947.7135
483723,0.03415360327223146,77.0,ESTANTE 0.57X0.95 PLS 4P          RS,O - MOVEIS,39798.36
167039,0.03578920862388458,51.0,ESTUFA  4 BAND SP VC         W4 M220,N - INDUSTRIAL E NEGOCIOS,46407.48
430297,0.03593240031019957,43.0,BALCAO COZ.1.20 1P/4G  FRJ/GRF 500343,O - MOVEIS,124142.07750000001
454105,0.036107588217938524,61.0,REFRIG. 2P 386L FF CRM44AKB  IX M220,D - ELETROS,2234917.713
456439,0.03620310467985864,42.0,"REVEST.A 10X10 NORON.SAFIRA MA1,92M2",C - PISOS E REVESTIMENTOS,147021.69888
469132,0.0364401054695682,53.0,FOGAO PISO 4B          FE4GP PT MBIV,D - ELETROS,545363.868
342093,0.0365413377271405,45.0,TANQUE FIBRA DPL 100X050 BR  TF100BR,W - LOUCAS E PIAS,26552.82
378026,0.03719926989503162,95.0,TIGELA BOWL PLS 500ML       CZ 10117,B - UTILIDADES DOMESTICAS,6272.679
473500,0.03766498559412276,62.0,"PORCEL.A 90X90 ESM.DETRO.WH CE2,40M2",C - PISOS E REVESTIMENTOS,330198.4476
454789,0.03776918642408857,15.0,ESCOVA SECADORA 1200W ES-04 VM  M127,D - ELETROS,6403.635
466126,0.03834856746238534,95.0,CADEIRA POLIP ALICE               VD,O - MOVEIS,249956.5425
451905,0.0385372136151672,9.0,COND.SPLIT 18000 EVAP ATNW18 INV.106,D - ELETROS,51129.414000000004
470017,0.03890190071724717,80.0,DUCHA MASTER BANHO EL. BR 6800W M220,U - METAIS E ACESSORIOS,34352.01
458826,0.039450725791785365,86.0,PASSADEIRA 45X140 C/FRANJA      CRML,V - DECORACAO,13075.3245
477975,0.039453957092085205,56.0,FRIGIDEIRA ANTIAD.28CM    CZ 5000040,B - UTILIDADES DOMESTICAS,17614.8105
464362,0.039734800851881344,93.0,ORGANIZADOR COLMEIA 35X12   RS OL950,B - UTILIDADES DOMESTICAS,16352.6475
361381,0.03993286640160101,40.0,"CER.A 60X60 CLAS.CRU MATTE P4 2,20M2",C - PISOS E REVESTIMENTOS,41145.489
286803,0.039962308065215855,79.0,CX.FERRAM.PLS                  19301,F - FERRAMENTAS,32032.875000000004
461006,0.03999746513778314,41.0,"REVEST.A 37X59 BOSTON GRAY HD 2,43M2",C - PISOS E REVESTIMENTOS,50045.733360000006
165444,0.040490866577137595,33.0,UNIAO SOLDAVEL                  60MM,H - TUBOS E CONEXOES,34199.3085
463064,0.04050885747148899,35.0,COOKTOP 4B GAS VID.   62936  BR MBIV,D - ELETROS,63893.361000000004
446380,0.040826452985029994,34.0,PAINEL TV 1.80 C/NICHO        FR/OFF,O - MOVEIS,108955.35000000002
459675,0.04113473571251565,100.0,"REVEST.A 45X90 QUANTUM ONIX LX2,00M2",C - PISOS E REVESTIMENTOS,467198.256
440226,0.04136276450152746,77.0,PRATO SMES.MELM.22CM        BR 28317,B - UTILIDADES DOMESTICAS,8686.86
22127,0.04179861427674382,76.0,MODULO CEGO 1S       SL4950F PT LLIG,E - MATERIAIS ELETRICOS,9616.866
469570,0.0418627950931961,91.0,TACA AGUA/VINHO CRIST.800ML 2PC 4945,B - UTILIDADES DOMESTICAS,23371.782
458682,0.0418824982003342,50.0,LENCOL JG SOLTE DPL SKATE FUN   0007,"K - CAMA, MESA E BANHO",10821.300000000001
419430,0.04192524438386802,64.0,ARAND.SOLAR BR/PT           AM 18545,I - ILUMINACAO,23461.305
475769,0.04196337072132414,34.0,"PORCEL.A 74X74 EPO.MUNARI BCO 1,62M2",C - PISOS E REVESTIMENTOS,224914.3848
458881,0.04200380300183159,58.0,CORTINA 260X170 PTK    BELLINI/AREIA,V - DECORACAO,45651.58500000001
469706,0.04218913077098679,115.0,CAPA P/CADEIRA TINTA   GEOMETRICO BR,V - DECORACAO,18193.56
373841,0.042195394779661784,82.0,"PIA IX    1C 1,50   FC S/V 93042/526",W - LOUCAS E PIAS,73996.545
146398,0.04224665477085865,94.0,"TINT.ACR.LIMP.FACIL SB  3,6L BR.GELO",S - TINTAS E QUIMICOS,34653.465000000004
141870,0.04251191058138904,95.0,LIXEIRA PLS      50.0L SELET. CZ 757,N - INDUSTRIAL E NEGOCIOS,44052.33
289342,0.04263180385819688,63.0,PORTA PVC SANF.070X210 EASY LOCK  CZ,"G - PORTAS, JANELAS E FECHADURAS",24083.43
479556,0.04275400814727683,66.0,"PORCEL.A 26X106 ESM.AVE.BG SAT2,00M2",C - PISOS E REVESTIMENTOS,227342.22
207278,0.043224562293852235,16.0,ROCADEIRA GAS.FS290 300MM    2000047,M - MAQUINAS E MOTORES,86584.2495
437801,0.04451924262906463,25.0,"CLIP PISO NIVELADOR 1,0MM SM   100UN",Q - BASICOS CONSTRUCAO,4205.1345
464863,0.04476785369134481,34.0,UTENSILIOS BANH.VID.2PC     PT 24448,U - METAIS E ACESSORIOS,7854.1050000000005
373660,0.04520843849444393,69.0,"CER.A 60X60 DUOMO BIANCO EXT. 2,20M2",C - PISOS E REVESTIMENTOS,152986.0101
467235,0.04524507721164899,40.0,TAPETE SALA 200X250 RELEX N    AREIA,V - DECORACAO,71414.23800000001
432430,0.04533161053229601,17.0,ARMARIO AEREO 0.80 1P  OFW3600001597,O - MOVEIS,6173.58
468638,0.04534376172114211,39.0,BOMBA VACUO P/VINHO          VIN-006,B - UTILIDADES DOMESTICAS,5644.0650000000005
220211,0.04566064379951163,98.0,SILICONE ACETICO ALTA TEMP.VM    50G,S - TINTAS E QUIMICOS,7450.3275
440064,0.046104493439343586,126.0,"REVEST.A 45X90 FOLHAS NUDE    2,00M2",C - PISOS E REVESTIMENTOS,238503.44700000001
336232,0.046298613445228544,90.0,"REVEST.A 30X60 BICO J.PRATA BR2,37M2",C - PISOS E REVESTIMENTOS,98085.17313
41038,0.04635989064845761,49.0,TANQUE S/FIXACAO 65X56 GG  5126 BR01,W - LOUCAS E PIAS,56213.01
485616,0.047443286715092264,29.0,MESA SALA 1.35X0.90 C/VD      CN/OFF,O - MOVEIS,116663.40000000001
