CODIGO,DESCRICAO,NIVEL_1,estoque_parado_total,lojas_com_estoque_parado,receita,qtd_vendida
472202,CANECA CER.330ML           RS 061216,B - UTILIDADES DOMESTICAS,1124.0,1,22007.671875,2219.0
440039,"PORCEL.A 120X120 EPO.ONIX M.LX2,88M2",C - PISOS E REVESTIMENTOS,1123.2,6,212289.1848,1512.0
471492,FACA COZ.IX 7               PT 17102,B - UTILIDADES DOMESTICAS,1121.0,8,15301.23,1094.0
439424,"REVEST.A 32X60 CHARME DECOR   2,30M2",C - PISOS E REVESTIMENTOS,1120.1,8,70196.2737,1124.7
434316,ESCORREDOR PRATO IX 16P.    2104/491,B - UTILIDADES DOMESTICAS,1120.0,7,220340.127,1168.0
382896,"PORCEL.A 58X58 EBR.LILLE BEIGE1,68M2",C - PISOS E REVESTIMENTOS,1113.84,8,86171.98212,1634.64
114778,"ABRACAD.NYL. 2,5X100MM PT      100UN",E - MATERIAIS ELETRICOS,1107.0,3,14873.67,2053.0
319825,"PORCEL.A 83X83 ESM.CHICAGO GR 2,10M2",C - PISOS E REVESTIMENTOS,1104.6,8,95524.9218,1064.7
465695,PAPELEIRA SUSPENSA 2ROLOS CR    0200,U - METAIS E ACESSORIOS,1101.0,3,237509.47643939397,9176.0
441072,"CER.A 10X10 BON.AC HD10080 P4 1,44M2",C - PISOS E REVESTIMENTOS,1097.28,8,76850.03088,1009.44
445880,LUMI.BALIZ.SOLAR ESPETO  3W AM 18614,I - ILUMINACAO,1096.0,6,93612.645,4039.0
309628,RESIST.FIT         EL.6800W 023 M220,U - METAIS E ACESSORIOS,1095.0,8,90985.9125,2293.0
466539,VENT.COL.40CM 3V        VF4C PT M220,D - ELETROS,1082.0,2,1814848.3132539927,4471.0
456413,"CER.A 60X120 POL.VIZCAYA RT   2,15M2",C - PISOS E REVESTIMENTOS,1079.3,8,325414.2003,2296.2
443403,PRATO SMES.CER 21CM         BR 28790,B - UTILIDADES DOMESTICAS,1079.0,8,19257.3885,774.0
461273,PANO COPA JACQUARD CITRUS    BR 0007,"K - CAMA, MESA E BANHO",1069.0,7,41928.663,1891.0
383845,"PORCEL.A 80X80 POL.ALPHA BG RT2,53M2",C - PISOS E REVESTIMENTOS,1067.66,6,97974.05772,1037.3
447494,PRATO SMES.CER 21CM         CZ 28790,B - UTILIDADES DOMESTICAS,1058.0,8,14847.63,624.0
443959,CAPA P/CADEIRA MALHA ESTAMP.XAD.1208,V - DECORACAO,1052.0,8,38898.594,1358.0
449533,"LAMP.LED DIC.  4,8W AM GU10 MR16 BIV",I - ILUMINACAO,1048.0,3,128908.0275,8806.0
22127,MODULO CEGO 1S       SL4950F PT LLIG,E - MATERIAIS ELETRICOS,1041.0,6,9616.866,1003.0
372519,"AZ PISCINA A 7,5X7,5 AZUL CEU 1,59M2",C - PISOS E REVESTIMENTOS,1039.8600000000001,8,89323.75935000001,981.03
466739,GUARDANAPO TEC.04UN         RS 48301,B - UTILIDADES DOMESTICAS,1030.0,8,26601.6345,630.0
347654,"REVEST.A 33X50 RVI70510    P2 2,48M2",C - PISOS E REVESTIMENTOS,1024.237,6,99354.0576,2643.68
467131,FACA JG 5PC CROSS        VM 2556/376,B - UTILIDADES DOMESTICAS,1012.0,8,65678.445,937.0
452089,CANECA CER. 330ML    RENASCENCA 4562,B - UTILIDADES DOMESTICAS,1009.0,8,14965.293,848.0
410989,"PORCEL.A 90X90ESM.MUNARI BR EX1,63M2",C - PISOS E REVESTIMENTOS,1005.71,8,129641.3328,1049.72
459668,FORMA FRITAR OVO SILIC. CORACAO H337,B - UTILIDADES DOMESTICAS,1000.0,2,6866.223,815.0
404591,"PORCEL.A 26X106 ESM.OLD WES.RT2,00M2",C - PISOS E REVESTIMENTOS,998.0,8,121918.02,1316.0
472236,LUSTRE LED 3EM1 7W   DO LP-001D 5825,I - ILUMINACAO,997.0,8,249054.015,1022.0
331170,"REVEST.A 30X90 DIAMANTE BR BR 1,62M2",C - PISOS E REVESTIMENTOS,994.68,8,97428.8574,1096.74
440874,"REVEST.A 45X90 FORME NERO     2,00M2",C - PISOS E REVESTIMENTOS,992.0,7,93791.46,990.0
447493,PRATO SMES.CER 21CM         RS 28790,B - UTILIDADES DOMESTICAS,985.0,8,19535.187,813.0
452589,"PORCEL.A 120X120 ESM.CEMEN.GRI2,88M2",C - PISOS E REVESTIMENTOS,982.08,5,125078.9904,881.28
471794,REFLETOR LED AL.20W          5952 VD,I - ILUMINACAO,980.0,4,62005.44,2108.0
353719,TAPETE BANH.PLS 61X36CM J-6136 AZ,U - METAIS E ACESSORIOS,972.0,7,40315.905,1089.0
463535,"PORCEL.A 19,5X91,2 ESM.BAL.CAM1,07M2",C - PISOS E REVESTIMENTOS,971.56,2,85412.930295,1285.07
469639,CAPACHO F.COCO 040X060 TEXAS   SORT1,V - DECORACAO,969.0,5,118067.705,3569.0
430084,"PORCEL.A 90X90 ESM.BRER.CIM.EX1,63M2",C - PISOS E REVESTIMENTOS,966.59,7,119127.5883,1087.21
472199,CANECA CER.270ML           PT 004503,B - UTILIDADES DOMESTICAS,959.0,2,10285.450875,1129.0
461005,"REVEST.A 37X59 OHIO GRAY HD   2,43M2",C - PISOS E REVESTIMENTOS,957.4200000000001,4,244152.94995,6718.950000000001
460987,"CER.A 54X54 PRESTON MRE HD    2,62M2",C - PISOS E REVESTIMENTOS,956.3,3,429181.10746,11672.1
471489,FACA CHURRASCO 4PC             17105,B - UTILIDADES DOMESTICAS,954.0,8,29856.21975,954.0
452596,"PORCEL.A 90X90 EPO.CEMEN.GR.LX2,40M2",C - PISOS E REVESTIMENTOS,950.4,7,139975.668,1257.6
466771,PANELA JG ANTIAD.10PC    VM 7041/400,B - UTILIDADES DOMESTICAS,950.0,8,316629.495,969.0
445817,"PORCEL.A 60X60 EBR.LUMINUS RT 2,20M2",C - PISOS E REVESTIMENTOS,941.6,4,63868.959,992.2
427984,MAO FRANCESA ACO 18CM FORTE       BR,Q - BASICOS CONSTRUCAO,937.0,4,81124.44375,8810.0
459556,"PORCEL.A 60X120 ESM.MARM.CETIM2,20M2",C - PISOS E REVESTIMENTOS,935.0,7,76538.8701,847.0
403563,PRATELEIRA 0.45X0.10 MDF/ACO  BR/MAD,O - MOVEIS,925.0,8,132156.43,2466.0
459687,"PORCEL.A 90X90 ESM.ELEM.GR EXT2,40M2",C - PISOS E REVESTIMENTOS,919.1999999999999,6,239058.0864,2412.0
387056,"CER.A 60X60 NEW TEC        P4 2,50M2",C - PISOS E REVESTIMENTOS,915.0,6,38224.725000000006,1005.0
431265,"REVEST.A 10X20 BRK20030       2,00M2",C - PISOS E REVESTIMENTOS,914.0,5,140965.23,1934.0
300807,DUCHA OPTIMA          5500W 548 M127,U - METAIS E ACESSORIOS,911.0,1,478103.33435677056,3842.0
452083,LAV.ROUPA 12.0KG CWH12BBB    BR M220,D - ELETROS,906.0,2,3495064.438595652,1868.0
445808,"PORCEL.A 60X60 EBR.CHAMPAGN.RT2,20M2",C - PISOS E REVESTIMENTOS,897.6,4,53433.76500000001,803.0
446300,"PORCEL.A 90X90 EPO.VENATINO   1,60M2",C - PISOS E REVESTIMENTOS,897.6,6,81777.30960000001,643.2
446642,"PORCEL.A 90X90 ESM.ISEO MF AC 1,63M2",C - PISOS E REVESTIMENTOS,893.24,5,117601.10145,810.11
466402,FITA LED 5M  IP20 12W/M  NE IR80 12V,I - ILUMINACAO,893.0,6,187395.3025,2517.0
421701,"REVEST.A 37X74 MP37050     RT 1,92M2",C - PISOS E REVESTIMENTOS,892.8,6,56289.542400000006,837.12
462037,"FRITAD.ELET    4,2L EY1158B2 PT M220",D - ELETROS,891.0,8,589466.8185,1391.0
445860,"PORCEL.A 60X60 ESM.CEMEN.HIDRA2,20M2",C - PISOS E REVESTIMENTOS,882.2,8,66775.63200000001,873.4
451862,"TINT.ACR.SELA.PINTA FC 15,0L BR.NEVE",S - TINTAS E QUIMICOS,881.0,8,235346.50125,954.0
458753,PRATO FUNDO PORC.23CM RUSTICO VD 505,B - UTILIDADES DOMESTICAS,879.0,8,15716.2215,882.0
452515,TAPETE SALA 060X100     BERLIM SORT7,V - DECORACAO,878.0,8,28195.02,813.0
447984,TAPETE SALA 060X100     BERLIM SORT6,V - DECORACAO,873.0,8,33301.17,1006.0
472151,TIGELA CER.500ML        ALICE 102528,B - UTILIDADES DOMESTICAS,869.0,2,19033.79835,1357.0
473254,PRATO BOLO VID.C/PE 25CM       0216,B - UTILIDADES DOMESTICAS,855.0,5,68148.0975,1384.0
459654,FORMA CONCHA SILIC.21CM   MR   YH111,B - UTILIDADES DOMESTICAS,849.0,4,7554.96,879.0
436717,PRATELEIRA 0.60X0.20 MDF KIT 3PC  BR,O - MOVEIS,848.0,8,103566.2565,900.0
450705,TACA AGUA/VINHO VID. 650ML      3133,B - UTILIDADES DOMESTICAS,847.0,6,14947.4745,711.0
443698,"REVEST.C 37X74 MP37062     RT 1,92M2",C - PISOS E REVESTIMENTOS,846.72,1,35903.750400000004,856.32
336766,ESMERILHA.ANG 4.1/2 700W 9002JQ  220,F - FERRAMENTAS,842.0,8,260319.3635,850.0
459660,FORMA BOLO SILIC. 24CM   CZ   0526-1,B - UTILIDADES DOMESTICAS,835.0,8,15286.425,865.0
472147,TIGELA CER.500ML     GIARDINO 091196,B - UTILIDADES DOMESTICAS,826.0,1,43946.004375,3177.0
403565,PRATELEIRA 0.45X0.10 MDF/ACO  PT/MAD,O - MOVEIS,823.0,8,109400.2,2048.0
460475,RODAPE CLA.10CM    LISO/BR 2.40ML/UN,C - PISOS E REVESTIMENTOS,823.0,3,120319.92,1212.0
470051,LUSTRE LED 30W NE       LP-203D 5683,I - ILUMINACAO,821.0,9,411336.942,1157.0
434289,PISO FELP. ROYAL 45X70       CZ 7221,"K - CAMA, MESA E BANHO",820.0,4,89218.39115,4103.0
374508,"PORCEL.A 90X90 EPO.MONT BLANC 1,63M2",C - PISOS E REVESTIMENTOS,818.26,5,108888.693585,819.89
428605,"CER.A 58X58 PSI66680       P4 2,68M2",C - PISOS E REVESTIMENTOS,817.4,5,33675.138,1179.2
446654,"PORCEL.A 19X90ESM.SEQUO.ME.EXT1,03M2",C - PISOS E REVESTIMENTOS,815.76,6,80719.80735,687.01
467036,LENCOL JG CASAL ESSENCIALE    SORT.2,"K - CAMA, MESA E BANHO",814.0,7,247101.582,1651.0
455049,LAMP.LED  BULBO KIT03 20W BR E27 BIV,I - ILUMINACAO,814.0,7,22779.3195,482.0
415628,FACA CHURRASCO LEME (AV) CZ 23180434,B - UTILIDADES DOMESTICAS,812.0,2,50682.99862500001,11692.0
395171,"REVEST.A 33,5X60 FORMA FEND.BR2,21M2",C - PISOS E REVESTIMENTOS,806.65,7,65192.56789500001,1078.48
422084,"REVEST.A 37X74 MP37240     RT 1,92M2",C - PISOS E REVESTIMENTOS,804.48,8,43821.288,775.68
253369,RESIST.DUCH.SPACE/MART    6400W M220,U - METAIS E ACESSORIOS,802.0,8,44020.9,852.0
416567,PINCEL COZINHA SILICONE 17CM AM 108C,B - UTILIDADES DOMESTICAS,800.0,6,4619.989500000001,647.0
443958,CAPA P/CADEIRA MALHA ESTAMP.XAD.1207,V - DECORACAO,798.0,7,45799.53,1634.0
358996,PLAFON AL/VID.LUXO       1LP    1812,I - ILUMINACAO,798.0,5,173290.6955,3183.0
459677,"REVEST.A 45X90 EDEN           2,00M2",C - PISOS E REVESTIMENTOS,794.0,8,144786.81,1318.0
356185,CANECA CER.220ML        AM A213-0654,B - UTILIDADES DOMESTICAS,788.0,2,8279.3025,749.0
420164,LAV.ROUPA 11KG DIG LES11     BR M220,D - ELETROS,787.0,5,1811108.46575,985.0
446643,"PORCEL.A 90X90 ESM.ISEO MF EXT1,63M2",C - PISOS E REVESTIMENTOS,782.4,5,121871.8074,916.06
351757,"LAMP.LED PAR20 7,0W          AM MBIV",I - ILUMINACAO,782.0,2,244541.99875,8953.0
446070,"PORCEL.A 90X180 EPO.ROYAL BLAC3,20M2",C - PISOS E REVESTIMENTOS,780.8000000000001,8,169010.016,742.4
458331,PASSADEIRA 40X110 DALLAS     SORTIDA,V - DECORACAO,779.0,6,86671.935,1503.0
454736,LUSTRE ACO/VID.       1LP CR PDMCRV2,I - ILUMINACAO,773.0,7,115584.6405,1186.0
450470,MESA LAT. 0.45X0.30 MDF        BR/DO,O - MOVEIS,772.0,8,364663.54400000005,2495.0
361381,"CER.A 60X60 CLAS.CRU MATTE P4 2,20M2",C - PISOS E REVESTIMENTOS,770.0,6,41145.489,948.2
451452,GARRAFA AGUA VID.1.0L C/T     016161,B - UTILIDADES DOMESTICAS,767.0,8,13839.11025,710.0
430087,"PORCEL.A 120X120 ESM.MUNAR.CI.1,44M2",C - PISOS E REVESTIMENTOS,760.3199999999999,6,74100.096,452.16
458947,LENCOL JG QUEEN ESTAMPADOS     SORT.,"K - CAMA, MESA E BANHO",759.0,5,328579.44,3580.0
252754,"PORCEL.A 60X60 NAT.BIANCO PLS 1,44M2",C - PISOS E REVESTIMENTOS,757.4399999999999,3,211983.12576,1635.84
437876,"CER.A 15X90 FAIA NATURAL MT.RT1,61M2",C - PISOS E REVESTIMENTOS,751.87,7,62364.28621500001,890.33
353336,"REVEST.A 21X21 PAST.AZ CLARO  1,90M2",C - PISOS E REVESTIMENTOS,746.7,7,47549.1891,733.4
331251,"CER.A 60X60 TRAV.R.BEGE BR P4 2,20M2",C - PISOS E REVESTIMENTOS,743.6,9,20587.5054,613.8
343018,"CER.A 10X10 ACETI.10040 TL P2 1,44M2",C - PISOS E REVESTIMENTOS,741.6,3,154174.26276,2940.48
446287,"PORCEL.A 90X90 ESM.LIGHT M.WH1,60M2",C - PISOS E REVESTIMENTOS,740.8,5,63748.7088,587.2
471467,PANELA JG ANTIAD.5PC   CZ 9295306577,B - UTILIDADES DOMESTICAS,738.0,8,783009.9515000001,1572.0
466422,"PORCEL.A 19X90 ESM.KHAL.WH EXT1,54M2",C - PISOS E REVESTIMENTOS,736.12,6,131385.4542,1074.92
442061,TV LED 43 FHD SMT        43LM6370PSB,R - ELETRONICOS,735.0,3,6150607.089360335,3225.0
445753,PRATO SMES.PORC.21CM SAFIRA   092411,B - UTILIDADES DOMESTICAS,731.0,8,24844.085000000003,718.0
466425,"PORCEL.A 60X60 ESM.BAL.CAM.EXT1,80M2",C - PISOS E REVESTIMENTOS,730.8,7,105551.5293,1071.0
432460,CANECA CER.280ML           AM 075972,B - UTILIDADES DOMESTICAS,730.0,3,30658.9276,2911.0
421730,VALV.CUBA 4.1/2  S/ESCAPE   94510022,U - METAIS E ACESSORIOS,729.0,7,87363.255,949.0
470050,LUSTRE LED 35W NE       LP-201D 5629,I - ILUMINACAO,729.0,5,898885.7955,1909.0
362593,"PORCEL.A 60X60 ESM.PLACE AC   1,44M2",C - PISOS E REVESTIMENTOS,725.76,9,52825.45464,600.48
391922,LAMP.LED DIC. 4W AM    GU10 MR16 BIV,I - ILUMINACAO,721.0,3,241686.81575,17011.0
385312,FITA EMPACOTAMENTO 45MMX45M  MR 9181,S - TINTAS E QUIMICOS,720.0,5,64330.41,3484.0
473269,DESCANSO PRATO/PAN.BAMBU        6172,B - UTILIDADES DOMESTICAS,720.0,1,39914.773850000005,6080.0
404594,"PORCEL.A 26X106 ESM.NATIVE RT 2,00M2",C - PISOS E REVESTIMENTOS,718.0,2,314395.62000000005,3896.0
430085,"PORCEL.A 90X90 ESM.BRER.TER.EX1,63M2",C - PISOS E REVESTIMENTOS,710.68,6,66861.28785,603.1
466666,GARRAFA TERM.1L ROLHA        VM 1808,B - UTILIDADES DOMESTICAS,709.0,7,35101.815,1120.0
380339,"PORCEL.A 90X90 ESM.CARRAR.MATE1,60M2",C - PISOS E REVESTIMENTOS,707.2,7,99881.2584,912.0
393359,ELETROD.CORRU.  32MM     1  25M   AM,E - MATERIAIS ELETRICOS,706.0,9,69176.975,777.0
421800,XICARA CHA CER.C/P TERRAZZO    92619,B - UTILIDADES DOMESTICAS,706.0,5,18087.22825,985.0
440056,"PORCEL.A 60X120 ESM.PIET.BG EX2,20M2",C - PISOS E REVESTIMENTOS,704.0,7,74483.409,664.4
466353,TOALHA BNH CELINE AM            1451,"K - CAMA, MESA E BANHO",694.0,7,41847.687000000005,756.0
448186,TV LED 32 HD SMT      UN32T4300AGXZD,R - ELETRONICOS,691.0,3,4135259.912225882,3261.0
418426,FOGAO PISO 4B VID. AGATA 4090 PTMBIV,D - ELETROS,687.0,1,1474280.825832168,1605.0
333503,"PORCEL.A 83X83 ESM.CALACA.SATI2,10M2",C - PISOS E REVESTIMENTOS,684.6,7,62417.221650000014,711.9
457167,TOALHA BANHAO SOLARE      DENIN 2201,"K - CAMA, MESA E BANHO",684.0,4,132778.765875,2942.0
466428,"REVEST.A 10X10 CAPRI MARIN.MT 1,92M2",C - PISOS E REVESTIMENTOS,683.52,4,346685.69376,2720.64
420122,CAVALETE MAD.PINUS        40X73 0003,O - MOVEIS,683.0,6,232901.48,3401.0
421083,"CER.A 80X80 POL. CANTABR.AZ   1,90M2",C - PISOS E REVESTIMENTOS,680.2,8,87591.3129,904.4
429458,TOM.MOD 2P+T 20A         LG03020 POP,E - MATERIAIS ELETRICOS,680.0,2,111378.50719117648,11587.0
457915,AZEITEIRO/VIN.VID.500ML           DR,B - UTILIDADES DOMESTICAS,680.0,8,14255.71,821.0
427734,PLAFON LED RED. MILAO   BR  18W MBIV,I - ILUMINACAO,677.0,3,220193.3615,3240.0
465210,"CER.A 80X80 ESM.PSI80050R     2,59M2",C - PISOS E REVESTIMENTOS,670.81,2,498646.405005,11165.49
443960,CAPA P/CADEIRA MALHA ESTAMP. AR 1520,V - DECORACAO,668.0,7,44747.437,1551.0
451923,"PORCEL.B 82X82 ESM.CALA.V.CETI2,00M2",C - PISOS E REVESTIMENTOS,666.0,3,20083.140000000003,292.0
472196,PRATO FUND.CER.21CM           061376,B - UTILIDADES DOMESTICAS,663.0,2,6285.41025,642.0
337906,LENCOL KING UNIQUE S/ELAS.   BR 0001,"K - CAMA, MESA E BANHO",661.0,4,94764.2325,756.0
428361,SUPORTE P/TRILHO ACO         20CM BR,Q - BASICOS CONSTRUCAO,659.0,8,15283.17,1462.0
456648,BOMBA P/SUCCAO GARRAFAO       DL1205,B - UTILIDADES DOMESTICAS,653.0,6,12527.13,654.0
462837,DISJ.UNIP.C DIN  10A       GII-C010A,E - MATERIAIS ELETRICOS,650.0,2,129922.536625,14514.0
468659,ALMOFADA 50X50 RUSTICA     CZ 451036,V - DECORACAO,648.0,8,54500.565,679.0
403681,PANQUEQUEIRA ANTIAD.22CM  9295304648,B - UTILIDADES DOMESTICAS,647.0,7,46617.27,692.0
437268,TRAVESSA CER.26CM OVAL     BR 004624,B - UTILIDADES DOMESTICAS,646.0,8,17023.629,591.0
466427,"REVEST.A 10X10 CAPRI AGAVE MT 1,92M2",C - PISOS E REVESTIMENTOS,643.2,4,123431.4144,983.04
445760,CANECA CER.260ML SAFIRA        095454,B - UTILIDADES DOMESTICAS,642.0,8,20252.064,619.0
336232,"REVEST.A 30X60 BICO J.PRATA BR2,37M2",C - PISOS E REVESTIMENTOS,639.9,6,98085.17313,1938.66
459691,"REVEST.A 45X90 TROPICAL       2,00M2",C - PISOS E REVESTIMENTOS,638.0,7,81651.507,812.0
378335,"PORCEL.A 26X106 ESM.TAUARI BG 2,00M2",C - PISOS E REVESTIMENTOS,634.0,4,186177.285,2066.0
416633,"PORCEL.A 82X82 EPO.CALATA VE  2,00M2",C - PISOS E REVESTIMENTOS,632.0,4,519562.029,5476.0
460477,RODAPE CLA.10CM    FRIS/BR 2.40ML/UN,C - PISOS E REVESTIMENTOS,631.0,5,61534.83,624.0
464322,PANELA JG ANTIAD.07PC    TC 7135/400,B - UTILIDADES DOMESTICAS,631.0,8,185957.4675,621.0
446041,"PORCEL.A 120X120 EPO.CARRAR.BR2,88M2",C - PISOS E REVESTIMENTOS,630.72,7,85598.28144,558.72
446060,"PORCEL.A 82X82 ESM.DREAM CETIM2,00M2",C - PISOS E REVESTIMENTOS,626.0,7,74687.676,916.0
446296,"PORCEL.A 90X90 ESM.ARGOS AN.AC1,60M2",C - PISOS E REVESTIMENTOS,625.6,7,57190.7448,492.8
470517,GARRAFA TERM.1L ROLHA    VM SR1091/3,B - UTILIDADES DOMESTICAS,625.0,6,17317.02,620.0
347351,DUCHA FIT BLINDADA EL.BR  6500W M220,U - METAIS E ACESSORIOS,624.0,7,399617.401,935.0
445752,PRATO RASO PORC.27CM SAFIRA   092409,B - UTILIDADES DOMESTICAS,622.0,7,30234.561,691.0
411886,MANTA KING MICROF.220X240   2SORTIDA,"K - CAMA, MESA E BANHO",622.0,8,50753.01,638.0
431268,"REVEST.A 10X20 BRK20050       2,00M2",C - PISOS E REVESTIMENTOS,620.0,6,43152.69,642.0
325932,"PORCEL.A 90X90ESM.MONT BLAN.AC1,63M2",C - PISOS E REVESTIMENTOS,619.4,7,64148.50900500001,505.3
450662,NICHO HEXAGONAL 45X10X40    PINUS/PT,O - MOVEIS,619.0,7,121032.24,1579.0
394060,"REVEST.A 32,5X59 CANCUN AC    2,30M2",C - PISOS E REVESTIMENTOS,616.4,6,50568.38535,508.3
458945,LENCOL JG SOLTE ESTAMPADOS     SORT.,"K - CAMA, MESA E BANHO",615.0,5,201396.8915,3439.0
186420,"ABRACAD.NYL. 2,5X200MM PT      100UN",E - MATERIAIS ELETRICOS,611.0,7,16274.09,1208.0
422472,PRATELEIRA 0.60X0.20 MDF C/SUP.BR/ND,O - MOVEIS,609.0,8,46614.33,599.0
440064,"REVEST.A 45X90 FOLHAS NUDE    2,00M2",C - PISOS E REVESTIMENTOS,608.0,5,238503.447,2156.0
445766,XICARA CHA PORC.220ML C/P     092412,B - UTILIDADES DOMESTICAS,607.0,8,27169.275,650.0
420161,"LAV.ROUPA 8,5 KG DIG. LES09  BR M220",D - ELETROS,605.0,7,1527146.2914375002,997.0
422474,PRATELEIRA 0.60X0.20 MDF C/SUP.BR/CM,O - MOVEIS,604.0,8,40679.94,523.0
421659,PRATO RASO CER.26CM         VM 88335,B - UTILIDADES DOMESTICAS,602.0,6,32922.64,2390.0
327708,"REVEST.A 30X60 VINTAGE MATE   2,37M2",C - PISOS E REVESTIMENTOS,601.98,7,86986.0152,1701.66
423889,GUARDANAPO TEC.P.AJOUR 48X48  AZ 521,B - UTILIDADES DOMESTICAS,601.0,7,10040.625,385.0
428770,INT.SPL CJ.2S+1T 10A      LGX113 POP,E - MATERIAIS ELETRICOS,600.0,3,107209.305,3887.0
389265,PREGO GALV.TELHA      2.1/2X10  500G,Q - BASICOS CONSTRUCAO,599.0,7,54916.575,1705.0
459676,"REVEST.A 45X90 QUANTUM CARR.LX2,00M2",C - PISOS E REVESTIMENTOS,598.0,6,229387.088,2002.0
466125,CADEIRA POLIP VANDA               VD,O - MOVEIS,597.0,8,77555.1735,575.0
472947,PANO AMER.RED 38CM              0061,B - UTILIDADES DOMESTICAS,596.0,5,39527.145,1406.0
464095,LENCOL JG SOLTE MICROTEC      SORT 3,"K - CAMA, MESA E BANHO",594.0,6,133366.905,1579.0
461555,P.SABONETE PLS 350ML FLORA  VD 10478,U - METAIS E ACESSORIOS,592.0,8,13828.5,600.0
469735,PANO AMER.44X29 BAMBU       AMER0070,B - UTILIDADES DOMESTICAS,589.0,4,33496.449,2994.0
430406,"REVEST.A 30X90 BLACK PARKOUR  1,07M2",C - PISOS E REVESTIMENTOS,587.43,7,30326.017575000005,206.51
406821,NICHO 0.25X0.09 MDF KIT 3PC       PT,O - MOVEIS,587.0,8,71609.68500000001,906.0
355575,"PORCEL.A 26X106 ESM.AROSA     2,00M2",C - PISOS E REVESTIMENTOS,584.0,7,60464.04000000001,706.0
467114,TOALHA JG 2PC PRIMAVERA C/CINTA   RS,"K - CAMA, MESA E BANHO",582.0,8,60128.775,693.0
467605,PRATO FUNDO PORC.22CM    NATUR 80026,B - UTILIDADES DOMESTICAS,582.0,6,46863.89225,2635.0
457183,TOALHA RST SOLARE          OFFWH 403,"K - CAMA, MESA E BANHO",581.0,2,67483.1955,3548.0
422083,"REVEST.A 37X74 MP37230     RT 1,92M2",C - PISOS E REVESTIMENTOS,574.0799999999999,6,53670.37536,800.64
450221,CADEIRA POLIP ALICE               MO,O - MOVEIS,573.0,5,285988.2795,1230.0
429459,INT.SPL CJ.1S 10A         LGZ010 POP,E - MATERIAIS ELETRICOS,570.0,1,502701.8486448341,109759.0
471483,FACA COZ.IX 8                  10903,B - UTILIDADES DOMESTICAS,567.0,8,9443.9625,527.0
457867,PANO COPA P/BORDAR PAPAIA BR 3891152,"K - CAMA, MESA E BANHO",567.0,8,17844.75,830.0
460830,FONTE P/LED SLIM        18W IP20 12V,I - ILUMINACAO,564.0,3,20020.06125,601.0
300810,RESIST.OPTIMA         5500W 102 M127,U - METAIS E ACESSORIOS,564.0,2,64285.165,1167.0
471918,XICARA CAFE CER.65ML C/P       20074,B - UTILIDADES DOMESTICAS,558.0,3,5120.6995,600.0
471473,FACA CARNE ASSADOR 10       BR 17409,B - UTILIDADES DOMESTICAS,556.0,8,9561.0795,550.0
421654,PRATO FUNDO CER.20CM  TERRAZZO 92617,B - UTILIDADES DOMESTICAS,554.0,3,8416.884,581.0
437734,LAMP.LED  TUB T05   18W   G5 BR MBIV,I - ILUMINACAO,544.0,4,49577.955,1133.0
446536,"CER.A 54X54 PIEDRAS MRE HD P4 2,62M2",C - PISOS E REVESTIMENTOS,542.3399999999999,3,277661.29104000004,8250.38
171341,RESIST.DUCH.GOR.4T  5450W       M127,U - METAIS E ACESSORIOS,540.0,2,35483.72625,949.0
334452,FORRAGEIRA TRITUR.TRE 25 MN2CV MBIV,M - MAQUINAS E MOTORES,533.0,9,747484.2690000001,554.0
432462,CANECA CER.270ML FOLK         090567,B - UTILIDADES DOMESTICAS,533.0,3,9091.6875,930.0
446660,"PORCEL.A 60X120ESM.CALI.WH EXT1,44M2",C - PISOS E REVESTIMENTOS,531.36,8,92553.4512,671.04
467111,TOALHA JG 2PC SANTORINI C/CINTA   RS,"K - CAMA, MESA E BANHO",531.0,8,50047.266500000005,594.0
446656,"PORCEL.A 19X90ESM.TANZ.CAN.EXT1,03M2",C - PISOS E REVESTIMENTOS,526.33,9,57750.910350000006,447.02
469478,DESCANSO PRATO/PAN.BAMBU        1649,B - UTILIDADES DOMESTICAS,526.0,4,31927.360500000003,3697.0
467110,TOALHA JG 2PC SANTORINI C/CINTA  CRU,"K - CAMA, MESA E BANHO",526.0,8,49610.0325,581.0
384780,"CER.A 60X60 CREMA          P4 2,50M2",C - PISOS E REVESTIMENTOS,525.0,6,17729.25,500.0
417899,PAPELEIRA SUSPENSA 2ROLOS PT    0076,U - METAIS E ACESSORIOS,524.0,1,373685.2623863637,18839.0
399350,ORGANIZADOR 42X20 P/ARMARIO     0074,B - UTILIDADES DOMESTICAS,523.0,3,217768.8475,4678.0
351758,"LAMP.LED PAR20 7,0W          BR MBIV",I - ILUMINACAO,520.0,1,138846.029,5069.0
399348,ORGANIZADOR 32X20 P/ARMARIO     0075,B - UTILIDADES DOMESTICAS,513.0,2,205235.2575,5271.0
435142,GUARDANAPO TEC.GOURMET PETALA3678408,B - UTILIDADES DOMESTICAS,511.0,6,6716.382750000001,466.0
428235,"PORCEL.A 120X120 ESM.CALAC.ORO2,88M2",C - PISOS E REVESTIMENTOS,506.88,8,82610.96256000001,535.6800000000001
421757,XICARA CHA CER.200ML C/P       92957,B - UTILIDADES DOMESTICAS,506.0,8,13410.075,405.0
419715,FORNO MICR.20L 1150W MTO30   BR M127,D - ELETROS,505.0,4,325599.02550000005,516.0
301252,DUCHA FIT   EL. BR    6800W 657 M220,U - METAIS E ACESSORIOS,503.0,8,219859.1605,1067.0
