CODIGO,DESCRICAO,NIVEL_1,qtd_vendida,receita,qtd_transacoes,lojas_distintas
464857,POTE VID.HERM.1.0L             24462,B - UTILIDADES DOMESTICAS,381.0,16056.6735,242,9
416322,CANECA ESMALT.240ML        VM 646924,B - UTILIDADES DOMESTICAS,1690.0,16041.188624999999,517,7
483022,COPO AGUA VID.300ML 06PC       14138,B - UTILIDADES DOMESTICAS,268.0,16033.888500000001,209,9
260298,"TINT.ESM.DIAL.B.AGUA BR 3,6L LARANJA",S - TINTAS E QUIMICOS,98.0,16016.805000000002,76,9
451220,COND.SPLIT 12000 COND+EVAP INV.ICST12,D - ELETROS,7.0,15999.375,7,4
472179,XICARA CHA CER.200ML C/P      092783,B - UTILIDADES DOMESTICAS,1160.0,15984.98125,216,5
474248,BANDEJA PLS 31X2.5CM     SORT DL2044,B - UTILIDADES DOMESTICAS,1190.0,15955.18575,682,8
462740,COOKTOP 1B GAS FG0101FVP     PT MBIV,D - ELETROS,37.0,15935.325,36,8
408910,COND.SPLIT  9000 COND.S4UQ09 INV. 23,D - ELETROS,11.0,15881.334,11,4
478568,JARRA/MORINGA VID.500ML        20519,B - UTILIDADES DOMESTICAS,547.0,15818.638500000001,409,9
466367,NICHO 30X60 EMB.BEGE MATTE  18501001,U - METAIS E ACESSORIOS,143.0,15754.41,115,9
474984,TOALHA RST LIZZIE            AZ 2424,"K - CAMA, MESA E BANHO",1383.0,15733.914,569,9
458753,PRATO FUNDO PORC.23CM RUSTICO VD 505,B - UTILIDADES DOMESTICAS,882.0,15716.2215,194,8
454300,COND.SPLIT 12000 COND.S4UQ12 INV.115,D - ELETROS,9.0,15714.93,8,5
381435,PORTA AL LAMBRI 210X171D VQ 2B    BR,"G - PORTAS, JANELAS E FECHADURAS",7.0,15714.079500000002,7,4
483015,ASSADEIRA REFRAT.OVAL 1.6L C/T  4218,B - UTILIDADES DOMESTICAS,314.0,15651.867,204,9
456045,CAIXA ORG. PLS 18X30 C/T     CZ 0126,B - UTILIDADES DOMESTICAS,327.0,15605.415,212,9
344696,MESA PLS INF DONACHICA            VM,"L - INFANTIL, LAZER E PETS",86.0,15565.725,77,9
455255,FILTRO GABINETE PLS.   PC41B BR M220,D - ELETROS,13.0,15536.745000000003,12,4
467376,TAPETE SALA 100X130 JACQ. GEOM/CREME,V - DECORACAO,150.0,15489.432,131,9
146400,"TINT.ACR.LIMP.FACIL SB  3,6L  PEROLA",S - TINTAS E QUIMICOS,116.0,15474.060000000001,99,9
390630,CABECEIRA BOX 1.38 MH2650 VEL.2394BG,O - MOVEIS,24.0,15473.535,24,6
451219,COND.SPLIT 9000 COND+EVAP   INV.ICST9,D - ELETROS,8.0,15455.832,7,4
451644,MESA 0.90X0.90 CJ/04 CAD.     CS/OFF,O - MOVEIS,15.0,15451.590000000002,15,5
477805,PRATO BOLO CRISTAL RED.31CM C/P  035,B - UTILIDADES DOMESTICAS,73.0,15416.835000000001,70,9
440682,LUZ NOTURNA LED SKYE              1W,I - ILUMINACAO,509.0,15320.8545,443,8
471492,FACA COZ.IX 7               PT 17102,B - UTILIDADES DOMESTICAS,1094.0,15301.230000000001,794,8
464215,TOALHA BANHAO VERONA          GF 350,"K - CAMA, MESA E BANHO",385.0,15298.150000000001,273,9
459660,FORMA BOLO SILIC. 24CM   CZ   0526-1,B - UTILIDADES DOMESTICAS,865.0,15286.425,585,9
392971,COPO CHOPP VID.200ML 06PC       1972,B - UTILIDADES DOMESTICAS,193.0,15286.0575,151,9
428361,SUPORTE P/TRILHO ACO         20CM BR,Q - BASICOS CONSTRUCAO,1462.0,15283.17,228,9
454305,REFLETOR LED AL.10W          IP65 BR,I - ILUMINACAO,556.0,15276.334499999999,275,9
474999,TOALHA RST ZAYA             OFWH 403,"K - CAMA, MESA E BANHO",893.0,15251.985,386,9
62451,REGIST ESF ABS SOLDAVEL         40MM,U - METAIS E ACESSORIOS,314.0,15244.53,186,2
477378,PORTA-TALHER                   10119,B - UTILIDADES DOMESTICAS,128.0,15219.004500000001,123,8
470256,PANO AMER.OVAL 30X45        BR 10616,B - UTILIDADES DOMESTICAS,1279.0,15205.0255,232,7
477700,POTE VID.300ML C/T            103015,B - UTILIDADES DOMESTICAS,1140.0,15196.461000000001,527,9
466700,COPO CERVEJA VID.380ML       1100932,B - UTILIDADES DOMESTICAS,1525.0,15121.995,380,9
451496,CORTINA 260X170 C.LUZ TEC ILHOS BGCZ,V - DECORACAO,157.0,15120.630000000001,115,9
480150,SABONETEIRA PLS SOFT        VD 13088,U - METAIS E ACESSORIOS,1697.0,15109.353000000001,1195,9
467544,LENCOL JG SOLTE DPL DINO        0009,"K - CAMA, MESA E BANHO",94.0,15093.645000000002,83,9
467871,PISO FELP. BELIZE RS            1997,"K - CAMA, MESA E BANHO",384.0,15055.53,293,9
392067,P.DETERGENTE PLS 600ML      CZ 10837,B - UTILIDADES DOMESTICAS,488.0,15054.9,421,9
476281,LENCOL JG SOLTE DPL NINHO       2002,"K - CAMA, MESA E BANHO",113.0,15046.920000000002,82,9
458850,TAPETE ENTR. 45X70 C/FRANJA    CORAL,V - DECORACAO,541.0,15035.895,389,9
465042,ABAJUR SISAL 1LP E27            AS-1,I - ILUMINACAO,58.0,15032.745,50,9
486278,P.COTONETE BAMBU.10CM         A04032,U - METAIS E ACESSORIOS,472.0,15021.985999999999,313,8
387850,ESTANTE 0.60X1.80 MDP 4P          RT,O - MOVEIS,29.0,14994.315,24,8
464219,TOALHA RST ATENAS             AZ 646,"K - CAMA, MESA E BANHO",1044.0,14983.29,523,9
202150,CUBA LOC.APOIO C/MESA Q6  173068PG59,W - LOUCAS E PIAS,33.0,14969.325,30,7
452089,CANECA CER. 330ML    RENASCENCA 4562,B - UTILIDADES DOMESTICAS,848.0,14965.293,427,9
469165,PRATO FUND.PORC.22CM SAFIRA     2410,B - UTILIDADES DOMESTICAS,396.0,14950.32,141,9
450705,TACA AGUA/VINHO VID. 650ML      3133,B - UTILIDADES DOMESTICAS,711.0,14947.4745,249,9
428362,SUPORTE P/TRILHO ACO         20CM PT,Q - BASICOS CONSTRUCAO,1407.0,14921.865,230,9
388534,PORTA MAD.LISA 060X210WENGUE PREMIUM,"G - PORTAS, JANELAS E FECHADURAS",36.0,14908.425000000001,28,5
460610,ALMOFADA 40X40 FUTTON    ARDOSIA 165,V - DECORACAO,326.0,14898.87,163,9
114778,"ABRACAD.NYL. 2,5X100MM PT      100UN",E - MATERIAIS ELETRICOS,2053.0,14873.67,968,7
428368,SUPORTE P/TRILHO ACO         40CM PT,Q - BASICOS CONSTRUCAO,719.0,14863.905,162,9
429418,FRIGIDEIRA ANTIAD.22 FUNDA    305358,B - UTILIDADES DOMESTICAS,205.0,14853.972000000002,189,7
119190,FOGAO INDL.1B PE   30 AP       VAP1P,N - INDUSTRIAL E NEGOCIOS,28.0,14847.7245,28,9
447494,PRATO SMES.CER 21CM         CZ 28790,B - UTILIDADES DOMESTICAS,624.0,14847.630000000001,296,8
354967,"PORCEL.A 60X60 ESM.NORD CEM.RT1,43M2",C - PISOS E REVESTIMENTOS,158.73,14842.08726,18,4
477201,COPO AGUA CRIS.450ML           27451,B - UTILIDADES DOMESTICAS,1125.0,14805.33075,313,8
468736,MANTEIGUEIRA VID.17CM     MTGN016/TR,B - UTILIDADES DOMESTICAS,345.0,14779.968,301,9
474254,FRUTEIRA ACR. RED. 37X7CM  NT DL2097,B - UTILIDADES DOMESTICAS,240.0,14762.139000000001,194,8
399258,ALMOFADA 40X40 FUTTON    CZ ESC 4011,V - DECORACAO,244.0,14752.08,125,8
451121,PLAFON CRISTAL RED.    G9    DN80730,I - ILUMINACAO,172.0,14737.8,87,8
440680,LUZ NOTURNA LED CHASE             1W,I - ILUMINACAO,491.0,14717.744999999999,427,8
455238,COIFA 60CM PRD. TOUCH  60CTS PR M127,D - ELETROS,6.0,14664.090000000002,6,3
397697,SERRA T-TICO 450W GST 650        220,F - FERRAMENTAS,22.0,14593.897500000001,20,5
255763,BANHEIRA IMERS.ESM.EUROPA120X70,W - LOUCAS E PIAS,6.0,14549.535,6,3
125596,CUBA LOC.APOIO 50X38 AGUA 61077 BR01,W - LOUCAS E PIAS,21.0,14520.135,20,8
312208,CUBA LOC.SEMI-EN.RET.L843 GELO  GE17,W - LOUCAS E PIAS,16.0,14448.630000000001,15,7
469022,POTE MANTIMENTO VID. 500ML     29183,B - UTILIDADES DOMESTICAS,509.0,14438.697,265,9
464858,POTE VID.HERM.1.5L             24463,B - UTILIDADES DOMESTICAS,289.0,14428.522500000001,188,9
464893,TOALHA VISITA 30X45 ARTESANALLE   AM,"K - CAMA, MESA E BANHO",1099.0,14405.506500000001,638,9
478777,DISPOSIT.SURTO ELET. DPS SOLAR  40KA,E - MATERIAIS ELETRICOS,52.0,14402.009999999998,33,5
471606,P.ESCOVA CER.               TC 18TRC,U - METAIS E ACESSORIOS,320.0,14388.150000000001,243,9
1007,CABECEIRA CIRCULAR P/CALHA DIR    BG,H - TUBOS E CONEXOES,603.0,14310.7755,370,2
469259,TESOURA P/FRANGO 23CM            440,B - UTILIDADES DOMESTICAS,375.0,14260.3755,324,9
457915,AZEITEIRO/VIN.VID.500ML           DR,B - UTILIDADES DOMESTICAS,821.0,14255.71,485,9
460327,PORTA-TALHER CRIST.27CM         1222,B - UTILIDADES DOMESTICAS,203.0,14253.183,156,9
475000,TOALHA RST ZAYA             RS  3578,"K - CAMA, MESA E BANHO",843.0,14215.635,554,9
298489,BACIA SNT.P/ACOPL.AZALE.PLS9135 PR77,W - LOUCAS E PIAS,27.0,14212.17,24,7
466706,COPO APERIT.VID.95ML         1096889,B - UTILIDADES DOMESTICAS,2495.0,14209.156500000001,561,9
477698,POTE VID. 150ML C/TRAVA        83014,B - UTILIDADES DOMESTICAS,866.0,14205.103500000001,404,9
436772,FIBRA LIMPEZA USO GERAL VD 2PC  4395,N - INDUSTRIAL E NEGOCIOS,1857.0,14188.156500000001,796,9
469358,BALDE GELO VID PEGADOR 1L 02PC 35602,B - UTILIDADES DOMESTICAS,252.0,14185.552500000002,220,9
345938,DISCO CRT DIAM.180MM PRO SEGMEN.,F - FERRAMENTAS,255.0,14128.275000000001,180,8
315153,"REVEST.A 30X90 CLAPBOA.OLIVIER1,07M2",C - PISOS E REVESTIMENTOS,96.3,14114.317035000002,15,3
450859,TOALHA RST RAVENNA ESSENCIAL AZ 2533,"K - CAMA, MESA E BANHO",443.0,14075.985,335,9
469232,JARRA VID.225ML                26382,B - UTILIDADES DOMESTICAS,844.0,14066.335500000001,341,9
418662,CUBA KIT      KL.73.2.17        BR17,W - LOUCAS E PIAS,18.0,14061.6,13,4
48619,TUBO COBR HIDR.CLAS.E 5M 15MM 1.01KG,H - TUBOS E CONEXOES,79.0,14053.62,18,4
458433,COND.SPLIT 9000 COND.HBFE09  INV.123,D - ELETROS,12.0,14027.3595,11,4
468318,LENCOL JG CASAL DPL CRYSTAL RETROBLU,"K - CAMA, MESA E BANHO",82.0,13982.640000000001,76,8
483877,ENF ARV PORTA RETRATO 12CM  31379009,T - ARTIGOS DE EPOCA,711.0,13975.045,204,9
429906,ASSEN.INF.AUTO PROTEGE MESCLADO   PT,A - AUTOMOTIVO,44.0,13900.74,37,5
459317,TRAVESSA VID. QUAD. 750ML        001,B - UTILIDADES DOMESTICAS,383.0,13880.685000000001,293,7
445699,TRAVESSA VID.21X12              1189,B - UTILIDADES DOMESTICAS,865.0,13874.175,506,9
451452,GARRAFA AGUA VID.1.0L C/T     016161,B - UTILIDADES DOMESTICAS,710.0,13839.11025,395,8
461555,P.SABONETE PLS 350ML FLORA  VD 10478,U - METAIS E ACESSORIOS,600.0,13828.5,386,9
335575,CHUVEIRINHO P/DUCHA SOL BABY BR  258,U - METAIS E ACESSORIOS,371.0,13823.565,306,9
464103,TIGELA CER. 500ML VILAREJO     91219,B - UTILIDADES DOMESTICAS,874.0,13799.73,265,4
359424,CABO EXTENSIVO TRADO 1MT      915200,J - JARDINAGEM,96.0,13783.35,53,9
460647,POTE MANTIMENTO VID.800ML      29261,B - UTILIDADES DOMESTICAS,342.0,13766.3925,212,9
475774,"PORCEL.A 74X74 ESM.KHAL.GR EXT1,62M2",C - PISOS E REVESTIMENTOS,162.0,13764.236850000001,11,2
479286,LIXEIRA PDL PLS 12.0L       BR 40000,B - UTILIDADES DOMESTICAS,98.0,13739.1555,74,3
407221,GRILL AUT.MULTI      OGRL210 IX M127,D - ELETROS,30.0,13710.039,30,3
471600,P.SABONETE CER. 260ML       VD 04VDE,U - METAIS E ACESSORIOS,241.0,13571.145,200,9
165467,LUVA SOLDAVEL LR MET        32MM X 1,H - TUBOS E CONEXOES,559.0,13562.745,266,2
462460,COLCHA KING+P.TRAV 3PC SIENA      VD,"K - CAMA, MESA E BANHO",60.0,13545.0,57,9
42354,ASSEN.SNT.SOFT  TPJF/AS FAMILIA  BR1,U - METAIS E ACESSORIOS,121.0,13507.2,113,8
475384,"ENFEITE CENORA 4,9X11CM      PAS0138",T - ARTIGOS DE EPOCA,4035.0,13478.9606,382,9
243497,PLUG ADAP.2P+T 20A CZ CHATO,E - MATERIAIS ELETRICOS,658.0,13431.285,522,9
475213,LUSTRE SILIC.          E27 BR NE-701,I - ILUMINACAO,1080.0,13413.7395,491,9
421757,XICARA CHA CER.200ML C/P       92957,B - UTILIDADES DOMESTICAS,405.0,13410.075,174,9
469042,POTE MANTIMENTO VID. 1.1L      27179,B - UTILIDADES DOMESTICAS,279.0,13395.711000000001,174,9
428371,SUPORTE  P/PRATEL.PAR ACO 20CM    BR,Q - BASICOS CONSTRUCAO,486.0,13321.77,137,8
437217,ALMOFADA 40X40 FUTTON LISTRAS TP 237,V - DECORACAO,285.0,13320.825,111,9
344738,MESA PLS INF DONACHICA            BR,"L - INFANTIL, LAZER E PETS",75.0,13302.135,67,8
460156,POTE MANTIMENTO VID.1.1L       29260,B - UTILIDADES DOMESTICAS,295.0,13259.1165,197,9
389289,"PORCEL.A 84X84 ESM.CIMENTO AC 1,41M2",C - PISOS E REVESTIMENTOS,141.0,13257.8775,13,5
478928,CAIXA ORG. PLS 7.5L       BG OR80410,B - UTILIDADES DOMESTICAS,558.0,13243.965,246,4
423032,"CER.A 15X90 IBERICA DES.MAT.RT1,61M2",C - PISOS E REVESTIMENTOS,199.64000000000001,13226.100090000002,27,5
428065,"ABAJUR MAD.                33CM 1,5W",I - ILUMINACAO,90.0,13203.435000000001,87,8
87553,CHUVEIRINHO P/DUCH.  KIT HAND SHOWER,U - METAIS E ACESSORIOS,252.0,13147.26,217,8
479942,TACA CERVEJA VID.390ML       1097739,B - UTILIDADES DOMESTICAS,1066.0,13113.6285,269,9
458679,PANO COPA P/BORDAR NANCY 02457-0074,"K - CAMA, MESA E BANHO",816.0,13102.0995,398,9
458826,PASSADEIRA 45X140 C/FRANJA      CRML,V - DECORACAO,274.0,13075.3245,234,9
425815,COND.SPLIT  9000 COND. 38TFCA09S5 81,D - ELETROS,11.0,13070.421000000002,11,6
181513,BACIA P/CX.M.CARLO P808   EB95 EBANO,W - LOUCAS E PIAS,21.0,13065.990000000002,16,7
466714,P.SABONETE PLS 300ML      CH PSC 700,U - METAIS E ACESSORIOS,542.0,13063.890000000001,423,9
448597,LUSTRE MAD. BOLA WOOD     BR VP143-1,I - ILUMINACAO,27.0,13059.795,23,4
397587,PRATO RASO PORC.28CM BLANC  EA024787,B - UTILIDADES DOMESTICAS,322.0,13049.19,102,9
465260,TOALHA MESA 140X210 CHARLOTTE  28798,"K - CAMA, MESA E BANHO",95.0,13047.825,94,8
453620,ESTANTE 0.76X0.81 MAD  4N      BR/NT,O - MOVEIS,38.0,13026.51,31,5
480531,POTE MANTIMENTO VID.550ML      15846,B - UTILIDADES DOMESTICAS,865.0,13009.374,472,9
349504,"PORCEL.A 19X90,2 RESERV.NA.MA 1,03M2",C - PISOS E REVESTIMENTOS,144.20000000000002,13001.10084,23,4
303532,JOGO PEQUENO EMPRESARIO         2796,"L - INFANTIL, LAZER E PETS",215.0,12962.775,206,9
428370,SUPORTE  P/PRATEL.PAR ACO 20CM    PT,Q - BASICOS CONSTRUCAO,469.0,12956.055,147,9
477345,PISO FELP. BELIZE VD            3071,"K - CAMA, MESA E BANHO",366.0,12917.52,296,9
242309,ADEGA CLIMATIZ.13GARRAF. AD1511 M127,D - ELETROS,8.0,12897.045,8,3
445894,SPOT LED TRILHO PT   6W      NE MBIV,I - ILUMINACAO,248.0,12856.8825,77,9
469024,POTE MANTIMENTO VID. 1L     29185,B - UTILIDADES DOMESTICAS,347.0,12822.5265,202,9
466715,PORTA-ESCOVA ACR.C/T       BG PEG722,U - METAIS E ACESSORIOS,440.0,12817.4445,376,9
420146,SUPORTE COND.SPLIT 12000/18000 450MM,D - ELETROS,145.0,12777.975,113,8
429485,TOM.TEL.CJ.1T RJ11        LGX090 POP,E - MATERIAIS ELETRICOS,613.0,12741.435,350,9
377090,COLETE REFLETIVO LJ/PRATA X  95030,Y - EPI,357.0,12681.5955,195,9
430407,"REVEST.A 30X90 WHITE GROOVE   1,07M2",C - PISOS E REVESTIMENTOS,84.53,12656.396025,18,4
466269,FONTE P/LED DIMERI.    40W IP20 MBIV,I - ILUMINACAO,43.0,12653.781,20,5
439131,P.ESCOVA PLS C/T          CZ PEG 722,U - METAIS E ACESSORIOS,404.0,12611.13,348,9
456648,BOMBA P/SUCCAO GARRAFAO       DL1205,B - UTILIDADES DOMESTICAS,654.0,12527.130000000001,380,6
473629,POTE PLS SANDUICHE      AZ SR684/552,B - UTILIDADES DOMESTICAS,1127.0,12511.275,718,9
482628,PAINEL TV 1.20 DEMADERO          OFF,O - MOVEIS,56.0,12494.475,51,8
488156,BACIA PLS 5.5L               RS 3079,B - UTILIDADES DOMESTICAS,738.0,12493.3725,503,9
428364,SUPORTE P/TRILHO ACO         25CM PT,Q - BASICOS CONSTRUCAO,925.0,12481.875000000002,138,9
310796,PLACA 4X4 BIANCO     LNA4826BIF LLIG,E - MATERIAIS ELETRICOS,145.0,12471.375000000002,62,5
477197,PRATO INF.MELM.PRINCESAS 3PC   26507,"L - INFANTIL, LAZER E PETS",193.0,12462.9645,167,9
165969,JUNCAO ESGOTO REDUCAO   100MM X 50MM,H - TUBOS E CONEXOES,816.0,12432.945,323,2
469043,POTE MANTIMENTO VID. 800ML     27180,B - UTILIDADES DOMESTICAS,275.0,12430.372500000001,182,9
375500,COPO PLS 400ML         CZ 10210/0126,B - UTILIDADES DOMESTICAS,1640.0,12428.262,527,9
33532,ANEL VEDACAO P/BACIA VEDANEL   UB001,W - LOUCAS E PIAS,1072.0,12420.24,662,9
461778,LIVRO BOX DE HISTORIAS MICKEY   0201,"L - INFANTIL, LAZER E PETS",373.0,12415.935,313,9
200321,BACIA SNT.ASPEN P75       EBANO EB95,W - LOUCAS E PIAS,34.0,12414.78,29,7
289338,PORTA PVC SANF.080X210 EASY LOCK  BG,"G - PORTAS, JANELAS E FECHADURAS",65.0,12380.970000000001,58,9
369192,SUPORTE COND.SPLIT 7000/9000    BTUS,D - ELETROS,162.0,12369.840000000002,123,8
481505,CESTO SUSPENSO P/ARM. 46X28  CR 0015,B - UTILIDADES DOMESTICAS,130.0,12345.0075,102,8
477558,VASO DEC VID 30CM BARRICA LJ 0880600,V - DECORACAO,146.0,12336.87,132,3
467542,LENCOL JG SOLTE DPL COLORS LINE 0003,"K - CAMA, MESA E BANHO",81.0,12317.025000000001,70,9
58754,PRATELEIRA 0.20X0.20 MAD CANTO    MR,O - MOVEIS,418.0,12311.46,279,8
473547,COPO ROCKS VID.300ML 03PC       1516,B - UTILIDADES DOMESTICAS,420.0,12198.9,265,9
464241,PISO JACQUARD LOFT 60X50      CH 725,"K - CAMA, MESA E BANHO",622.0,12192.915,350,8
405731,"REVEST.A 33X62 SPICE FOG.HD RT1,84M2",C - PISOS E REVESTIMENTOS,266.8,12141.654,27,6
449676,BRINQ. UNICORNIO C/ACESSORIOS   0698,"L - INFANTIL, LAZER E PETS",274.0,12114.48,252,9
297980,PORTA-GUARDANAPO 15CM        YK14643,B - UTILIDADES DOMESTICAS,202.0,12102.321,163,9
455501,TINT.SPRAY LUMINOSO 400ML         VD,S - TINTAS E QUIMICOS,443.0,12076.785,313,9
483390,COPO AGUA VID.320ML             3984,B - UTILIDADES DOMESTICAS,1199.0,12062.515500000001,251,9
474962,TOALHA BNH LAGOS            VD  1235,"K - CAMA, MESA E BANHO",206.0,12033.42,160,9
453089,PORTA-SACHE VID.6CM             1174,B - UTILIDADES DOMESTICAS,824.0,12029.43,546,9
393104,"REVEST.A 10X20 PARIS LILAC    0,37M2",C - PISOS E REVESTIMENTOS,116.55,12008.57385,26,5
273352,FILTRO TORN.POLIP.KDF           0018,U - METAIS E ACESSORIOS,80.0,11993.1,77,6
481430,FRIGIDEIRA ANTIAD.20CM      CZ D1457,B - UTILIDADES DOMESTICAS,90.0,11970.000000000002,81,9
477809,MOLHEIRA CRIST.240ML            1227,B - UTILIDADES DOMESTICAS,991.0,11881.64775,648,9
446044,"PORCEL.A 120X120 ESM.CARRA.CET2,88M2",C - PISOS E REVESTIMENTOS,77.75999999999999,11871.014400000002,13,4
399843,CUBA KIT COMPLETO              Q1 BR,W - LOUCAS E PIAS,14.0,11848.83,13,7
389286,"PORCEL.A 84X84 ESM.AREIA AC   1,41M2",C - PISOS E REVESTIMENTOS,138.17999999999998,11846.3688,11,3
450708,TACA GIN VID. 680ML             3972,B - UTILIDADES DOMESTICAS,507.0,11820.2595,194,9
429650,MULTIPROCESSAROR 1000W   MPR870 M127,D - ELETROS,20.0,11802.945000000002,18,3
467732,P.DETERGENTE PLS             BR 0007,B - UTILIDADES DOMESTICAS,726.0,11793.138,592,9
472950,PANO AMER.RET.23X43             0066,B - UTILIDADES DOMESTICAS,2425.0,11785.368,374,9
201612,CX.ACOPL CARRARA CD11F DUA EBANOEB95,W - LOUCAS E PIAS,9.0,11733.12,9,6
475218,LUSTRE SILIC.          E27 RS NE-706,I - ILUMINACAO,955.0,11733.015,697,9
6143,BACIA SNT.SAVEIRO          0230 PR77,W - LOUCAS E PIAS,50.0,11703.824999999999,50,9
167032,ESTUFA  4 BAND SP VC         W4 M127,N - INDUSTRIAL E NEGOCIOS,22.0,11702.145,22,3
476403,TOALHA BNH VISION DUAL AIR   CH 1883,"K - CAMA, MESA E BANHO",93.0,11684.715,72,4
464211,TOALHA BANHAO VERONA          BR 004,"K - CAMA, MESA E BANHO",297.0,11643.24,162,9
475501,COPO AGUA VID.645ML           749372,B - UTILIDADES DOMESTICAS,771.0,11636.961,298,7
451217,COND.SPLIT 9000 COND+EVAP   ACST9FR4,D - ELETROS,8.0,11601.597,7,3
472387,XICARA CAFE PORC.65ML C/P      20070,B - UTILIDADES DOMESTICAS,1306.0,11585.588875,231,3
464213,TOALHA BANHAO VERONA         RS 1397,"K - CAMA, MESA E BANHO",288.0,11581.710000000001,229,9
477516,VASO DEC VID 22CM BOJUDO LJ  0830004,V - DECORACAO,123.0,11568.585,111,3
477792,XICARA CHA CRIST.200ML          5925,B - UTILIDADES DOMESTICAS,1165.0,11566.9785,335,9
435506,MANTEIGUEIRA BAMBU 19CM        26816,B - UTILIDADES DOMESTICAS,298.0,11555.6595,256,9
475215,LUSTRE SILIC.          E27 VM NE-703,I - ILUMINACAO,967.0,11531.7405,545,9
430060,"CER.A 80X80 HERITA.BEGE MATTE 1,92M2",C - PISOS E REVESTIMENTOS,163.2,11511.440640000003,16,3
432432,BALCAO COZ.0.80 2P     OFW3600001602,O - MOVEIS,23.0,11504.744999999999,21,4
477736,JARRA MEDIDORA PLS 1.0L         5680,B - UTILIDADES DOMESTICAS,658.0,11480.007000000001,500,8
482069,FRONHA PERCAL C/ABA 30X40         AZ,"K - CAMA, MESA E BANHO",733.0,11448.885,265,2
464360,ORGANIZADOR GAVET. 17X23    RS OL400,B - UTILIDADES DOMESTICAS,442.0,11384.2995,282,9
466713,P.SABONETE PLS 300ML      AZ PSC 700,U - METAIS E ACESSORIOS,473.0,11383.785,371,9
359021,DUCHA POLO MAX EL.BR  7700W 772 M220,U - METAIS E ACESSORIOS,29.0,11371.395,20,2
297587,"PORCEL.A 82X82 EPO.CALACATA CR2,00M2",C - PISOS E REVESTIMENTOS,128.0,11369.988000000001,12,4
393103,"REVEST.A 10X20 PARIS OCEANIQ  0,37M2",C - PISOS E REVESTIMENTOS,73.25999999999999,11359.00185,13,5
473627,POTE PLS SANDUICHE      RS SR684/550,B - UTILIDADES DOMESTICAS,1020.0,11284.063,714,9
437853,"REVEST.A 30X60 CATAV.PITAN.MT 2,28M2",C - PISOS E REVESTIMENTOS,257.64,11253.88278,32,5
464217,TOALHA RST ATENAS            PT 1000,"K - CAMA, MESA E BANHO",797.0,11253.165,437,9
416761,PORTA-LATA TERMICO          AM 71506,"L - INFANTIL, LAZER E PETS",838.0,11232.060000000001,402,9
415918,COLHER CHA (AV) LEME     CZ 23187430,B - UTILIDADES DOMESTICAS,4702.0,11208.2775,1001,8
460870,TEXTURA GRAFIAT.RISC.PLS 25KG TRCOTA,S - TINTAS E QUIMICOS,43.0,11206.859999999999,27,7
211365,TORNEIRA LAVA.MESA CR ALAVA.C56 1194,U - METAIS E ACESSORIOS,48.0,11202.345,42,9
476274,COBRELEITO  CASAL+P.TRAV      SUNSET,"K - CAMA, MESA E BANHO",71.0,11145.75,63,9
453438,VENT.MES.40CM VT-40-NB    PT/PR M127,D - ELETROS,73.0,11135.460000000001,27,2
428840,"CER.GRES A 20X20 SELVA MATTE  1,18M2",C - PISOS E REVESTIMENTOS,70.8,11134.6452,20,4
467867,PISO FELPUDO  48X70          VD 1158,"K - CAMA, MESA E BANHO",291.0,11119.4895,237,9
460120,LEITEIRA VID. 500ML            29126,B - UTILIDADES DOMESTICAS,354.0,11106.459,284,6
370571,CUBA LOC.APOIO 35CM RED. R1 CASTANHA,W - LOUCAS E PIAS,26.0,11096.925000000001,23,9
464210,TOALHA BNH ATENAS             AZ 646,"K - CAMA, MESA E BANHO",284.0,11087.58,187,9
334847,BARRA UTENS.COZ.IX    25CM  2200/325,B - UTILIDADES DOMESTICAS,232.0,11065.74,189,9
461514,COPO PLS 500ML C/T          RS 13152,B - UTILIDADES DOMESTICAS,898.0,11042.346000000001,669,9
475508,TACA V.PORTO CRIST.175ML      746570,B - UTILIDADES DOMESTICAS,1057.0,11029.935,322,9
421656,PRATO FUNDO CER.23CM FEIJOADA  61614,B - UTILIDADES DOMESTICAS,502.0,10994.067000000001,150,9
119738,RESIST.DUCH.GOR.3T  5400W       M220,U - METAIS E ACESSORIOS,319.0,10986.255,249,9
468834,"COLHER COZ.SILIC.27,5CM     AZ 15011",B - UTILIDADES DOMESTICAS,452.0,10979.64,365,8
460487,COND.SPLIT 9000 COND  38TFQA Q/F 132,D - ELETROS,9.0,10970.305500000002,9,6
443993,CAFET.ELET.20XIC.   C-43-20X IX M127,D - ELETROS,57.0,10967.775,53,3
460713,QUEIJEIRA BAMBU/ACR.14CM      A33279,B - UTILIDADES DOMESTICAS,217.0,10942.648500000001,198,9
464209,TOALHA BNH ATENAS            VD 2481,"K - CAMA, MESA E BANHO",293.0,10940.685,195,9
427058,TOALHA VISITA P/B MELINA  NAT3328181,"K - CAMA, MESA E BANHO",449.0,10925.355,307,9
467546,LENCOL JG SOLTE DPL STARS       0012,"K - CAMA, MESA E BANHO",73.0,10858.470000000001,68,9
464214,TOALHA BANHAO VERONA         VD 3429,"K - CAMA, MESA E BANHO",270.0,10828.65,203,9
458682,LENCOL JG SOLTE DPL SKATE FUN   0007,"K - CAMA, MESA E BANHO",71.0,10821.300000000001,66,9
475223,LAMP.LED RD          24W BR E27 220V,I - ILUMINACAO,343.0,10813.635,202,6
