periodicidade,periodo,NIVEL_1,receita,receita_ano_anterior,variacao_receita_yoy,receita_total_periodo,receita_total_ano_anterior,variacao_receita_total_yoy,contribuicao_queda_periodo,quantidade_vendida,qtd_vendida_estoque,qtd_vendida_estoque_ano_anterior,variacao_qtd_vendida_estoque_yoy,linhas_venda_diarias,linhas_venda_diarias_ano_anterior,skus_vendidos,skus_vendidos_ano_anterior,classificacao_categoria,interpretacao
mes,2024-06,R - ELETRONICOS,1591037.9649565509,,,23458624.225744173,0.0,,,806.0,806.0,,,330,,10,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-06,S - TINTAS E QUIMICOS,975481.8289815877,,,23458624.225744173,0.0,,,11422.0,11433.0,,,2487,,64,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-06,T - ARTIGOS DE EPOCA,232.36500000000004,,,23458624.225744173,0.0,,,17.0,17.0,,,17,,2,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-06,U - METAIS E ACESSORIOS,1448432.9511551957,,,23458624.225744173,0.0,,,18087.0,18087.0,,,5546,,132,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-06,V - DECORACAO,421254.918,,,23458624.225744173,0.0,,,6030.0,6030.0,,,2702,,113,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-06,W - LOUCAS E PIAS,300557.3375,,,23458624.225744173,0.0,,,709.0,709.0,,,539,,78,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-06,Y - EPI,5243.280000000001,,,23458624.225744173,0.0,,,334.0,334.0,,,113,,2,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-07,A - AUTOMOTIVO,92314.299,,,24391815.45337947,0.0,,,1292.0,1292.0,,,409,,16,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-07,B - UTILIDADES DOMESTICAS,1263339.2152500001,,,24391815.45337947,0.0,,,44572.0,44572.0,,,15427,,494,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-07,C - PISOS E REVESTIMENTOS,3521039.57604,,,24391815.45337947,0.0,,,52097.79,52121.79,,,2799,,262,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-07,D - ELETROS,8748251.697893884,,,24391815.45337947,0.0,,,8190.0,8190.0,,,3546,,226,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-07,E - MATERIAIS ELETRICOS,493514.4685290347,,,24391815.45337947,0.0,,,30423.0,33373.0,,,6275,,111,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-07,F - FERRAMENTAS,360796.4535,,,24391815.45337947,0.0,,,1077.0,1077.0,,,627,,21,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-07,"G - PORTAS, JANELAS E FECHADURAS",242053.45500000002,,,24391815.45337947,0.0,,,1755.0,1755.0,,,783,,32,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-07,H - TUBOS E CONEXOES,31064.537,,,24391815.45337947,0.0,,,1043.0,1067.0,,,413,,23,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-07,I - ILUMINACAO,1436188.5615,,,24391815.45337947,0.0,,,29812.0,29812.0,,,6893,,204,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-07,J - JARDINAGEM,15548.505000000001,,,24391815.45337947,0.0,,,394.0,394.0,,,249,,6,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-07,"K - CAMA, MESA E BANHO",1667922.8273609558,,,24391815.45337947,0.0,,,33317.0,33317.0,,,12789,,322,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-07,"L - INFANTIL, LAZER E PETS",57795.36,,,24391815.45337947,0.0,,,926.0,926.0,,,561,,27,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-07,M - MAQUINAS E MOTORES,210839.58000000002,,,24391815.45337947,0.0,,,163.0,163.0,,,138,,14,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-07,N - INDUSTRIAL E NEGOCIOS,259823.907,,,24391815.45337947,0.0,,,959.0,959.0,,,537,,52,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-07,O - MOVEIS,1837621.3065,,,24391815.45337947,0.0,,,5049.0,5049.0,,,2853,,157,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-07,Q - BASICOS CONSTRUCAO,39581.745,,,24391815.45337947,0.0,,,2956.0,2956.0,,,707,,22,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-07,R - ELETRONICOS,966696.9109985337,,,24391815.45337947,0.0,,,496.0,496.0,,,218,,13,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-07,S - TINTAS E QUIMICOS,750750.1927779252,,,24391815.45337947,0.0,,,7132.0,7156.0,,,2681,,63,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-07,T - ARTIGOS DE EPOCA,325.08000000000004,,,24391815.45337947,0.0,,,24.0,24.0,,,21,,1,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-07,U - METAIS E ACESSORIOS,1415705.3128560607,,,24391815.45337947,0.0,,,18117.0,18126.0,,,5796,,135,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-07,V - DECORACAO,552305.1401730769,,,24391815.45337947,0.0,,,7285.0,7285.0,,,3152,,121,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-07,W - LOUCAS E PIAS,422218.867,,,24391815.45337947,0.0,,,981.0,981.0,,,687,,75,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-07,Y - EPI,6118.455,,,24391815.45337947,0.0,,,449.0,449.0,,,139,,2,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-08,A - AUTOMOTIVO,65548.63,,,24180911.19069033,0.0,,,1197.0,1197.0,,,402,,15,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-08,B - UTILIDADES DOMESTICAS,1116824.842875,,,24180911.19069033,0.0,,,36713.0,36716.0,,,14321,,504,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-08,C - PISOS E REVESTIMENTOS,3469723.05219,,,24180911.19069033,0.0,,,48167.78,48215.78,,,2755,,276,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-08,D - ELETROS,8074452.353119109,,,24180911.19069033,0.0,,,7230.0,7230.0,,,3296,,223,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-08,E - MATERIAIS ELETRICOS,577548.9383542781,,,24180911.19069033,0.0,,,53884.0,56246.0,,,6464,,110,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-08,F - FERRAMENTAS,347344.41000000003,,,24180911.19069033,0.0,,,1038.0,1038.0,,,597,,21,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-08,"G - PORTAS, JANELAS E FECHADURAS",249347.7,,,24180911.19069033,0.0,,,2067.0,2069.0,,,819,,34,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-08,H - TUBOS E CONEXOES,26628.4725,,,24180911.19069033,0.0,,,1285.0,1294.0,,,405,,20,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-08,I - ILUMINACAO,1390021.3402976827,,,24180911.19069033,0.0,,,29027.0,29027.0,,,6620,,204,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-08,J - JARDINAGEM,11844.210000000001,,,24180911.19069033,0.0,,,280.0,280.0,,,211,,7,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-08,"K - CAMA, MESA E BANHO",1467733.7559886365,,,24180911.19069033,0.0,,,27963.0,27963.0,,,12366,,323,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-08,"L - INFANTIL, LAZER E PETS",46512.165,,,24180911.19069033,0.0,,,970.0,970.0,,,607,,26,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-08,M - MAQUINAS E MOTORES,232177.785,,,24180911.19069033,0.0,,,166.0,166.0,,,150,,17,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-08,N - INDUSTRIAL E NEGOCIOS,289323.2475,,,24180911.19069033,0.0,,,869.0,869.0,,,504,,47,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-08,O - MOVEIS,1510642.0805,,,24180911.19069033,0.0,,,3839.0,3839.0,,,2384,,163,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-08,Q - BASICOS CONSTRUCAO,18827.445,,,24180911.19069033,0.0,,,1451.0,1451.0,,,347,,22,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-08,R - ELETRONICOS,2269239.4588067527,,,24180911.19069033,0.0,,,1037.0,1037.0,,,298,,14,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-08,S - TINTAS E QUIMICOS,996959.3757255392,,,24180911.19069033,0.0,,,10646.0,10662.0,,,2615,,64,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-08,T - ARTIGOS DE EPOCA,474.07500000000005,,,24180911.19069033,0.0,,,35.0,35.0,,,27,,1,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-08,U - METAIS E ACESSORIOS,1112320.7145833333,,,24180911.19069033,0.0,,,12670.0,12682.0,,,4941,,134,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-08,V - DECORACAO,484641.75725,,,24180911.19069033,0.0,,,6192.0,6192.0,,,2934,,124,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-08,W - LOUCAS E PIAS,417949.791,,,24180911.19069033,0.0,,,1010.0,1010.0,,,681,,75,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-08,Y - EPI,4825.59,,,24180911.19069033,0.0,,,342.0,342.0,,,89,,2,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-09,A - AUTOMOTIVO,68634.21250000001,,,24005812.925481487,0.0,,,1317.0,1317.0,,,494,,16,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-09,B - UTILIDADES DOMESTICAS,1017436.30625,,,24005812.925481487,0.0,,,32757.0,32768.0,,,13101,,508,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-09,C - PISOS E REVESTIMENTOS,3180758.9055375,,,24005812.925481487,0.0,,,42479.5,42520.5,,,2342,,257,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-09,D - ELETROS,9800474.424052645,,,24005812.925481487,0.0,,,8399.0,8399.0,,,3563,,214,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-09,E - MATERIAIS ELETRICOS,388597.33273333334,,,24005812.925481487,0.0,,,24444.0,25968.0,,,4913,,110,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-09,F - FERRAMENTAS,221950.9215,,,24005812.925481487,0.0,,,602.0,602.0,,,416,,19,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-09,"G - PORTAS, JANELAS E FECHADURAS",329995.606,,,24005812.925481487,0.0,,,2046.0,2050.0,,,885,,34,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-09,H - TUBOS E CONEXOES,25559.236500000003,,,24005812.925481487,0.0,,,947.0,966.0,,,394,,23,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-09,I - ILUMINACAO,1340324.6205297888,,,24005812.925481487,0.0,,,31540.0,31573.0,,,6094,,205,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-09,J - JARDINAGEM,10390.31,,,24005812.925481487,0.0,,,239.0,239.0,,,181,,7,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-09,"K - CAMA, MESA E BANHO",1144974.3638934938,,,24005812.925481487,0.0,,,24892.0,24892.0,,,10517,,337,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-09,"L - INFANTIL, LAZER E PETS",48809.880000000005,,,24005812.925481487,0.0,,,836.0,836.0,,,561,,27,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-09,M - MAQUINAS E MOTORES,216242.98500000002,,,24005812.925481487,0.0,,,165.0,165.0,,,137,,16,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-09,N - INDUSTRIAL E NEGOCIOS,236944.2075,,,24005812.925481487,0.0,,,905.0,905.0,,,487,,47,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-09,O - MOVEIS,1262503.83525,,,24005812.925481487,0.0,,,3244.0,3247.0,,,2052,,159,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-09,Q - BASICOS CONSTRUCAO,14202.825,,,24005812.925481487,0.0,,,1038.0,1038.0,,,265,,21,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-09,R - ELETRONICOS,2036403.3163989268,,,24005812.925481487,0.0,,,827.0,827.0,,,296,,21,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-09,S - TINTAS E QUIMICOS,1008936.3485024661,,,24005812.925481487,0.0,,,10929.0,10932.0,,,2675,,62,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-09,T - ARTIGOS DE EPOCA,571.3050000000001,,,24005812.925481487,0.0,,,19.0,19.0,,,15,,3,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-09,U - METAIS E ACESSORIOS,870786.3153333333,,,24005812.925481487,0.0,,,10795.0,10876.0,,,4469,,136,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-09,V - DECORACAO,452158.735,,,24005812.925481487,0.0,,,6071.0,6071.0,,,2656,,125,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-09,W - LOUCAS E PIAS,323858.38800000004,,,24005812.925481487,0.0,,,806.0,806.0,,,590,,72,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-09,Y - EPI,5298.545,,,24005812.925481487,0.0,,,361.0,361.0,,,94,,2,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-10,A - AUTOMOTIVO,87560.83,,,32360836.74750009,0.0,,,1403.0,1403.0,,,534,,15,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-10,B - UTILIDADES DOMESTICAS,1220629.293625,,,32360836.74750009,0.0,,,39014.0,39059.0,,,14704,,504,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-10,C - PISOS E REVESTIMENTOS,3388949.1469050003,,,32360836.74750009,0.0,,,42526.05,42571.05,,,2390,,254,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-10,D - ELETROS,16880492.767400853,,,32360836.74750009,0.0,,,13446.0,13446.0,,,4441,,231,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-10,E - MATERIAIS ELETRICOS,663395.037144954,,,32360836.74750009,0.0,,,85887.0,86965.0,,,6160,,111,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-10,F - FERRAMENTAS,422827.5345,,,32360836.74750009,0.0,,,736.0,736.0,,,471,,20,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-10,"G - PORTAS, JANELAS E FECHADURAS",380338.2555,,,32360836.74750009,0.0,,,2219.0,2219.0,,,891,,34,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-10,H - TUBOS E CONEXOES,24939.841500000002,,,32360836.74750009,0.0,,,923.0,923.0,,,385,,23,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-10,I - ILUMINACAO,1591979.9244052859,,,32360836.74750009,0.0,,,36783.0,36783.0,,,6652,,208,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-10,J - JARDINAGEM,10559.85,,,32360836.74750009,0.0,,,225.0,225.0,,,155,,7,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-10,"K - CAMA, MESA E BANHO",1408318.0721250002,,,32360836.74750009,0.0,,,28533.0,28533.0,,,11798,,343,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-10,"L - INFANTIL, LAZER E PETS",54407.22,,,32360836.74750009,0.0,,,901.0,901.0,,,565,,27,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-10,M - MAQUINAS E MOTORES,144234.321,,,32360836.74750009,0.0,,,138.0,138.0,,,120,,14,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-10,N - INDUSTRIAL E NEGOCIOS,279803.055,,,32360836.74750009,0.0,,,912.0,912.0,,,530,,54,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-10,O - MOVEIS,1228303.27725,,,32360836.74750009,0.0,,,3964.0,3964.0,,,2161,,163,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-10,Q - BASICOS CONSTRUCAO,14996.1,,,32360836.74750009,0.0,,,1075.0,1075.0,,,258,,22,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-10,R - ELETRONICOS,1557512.3817909092,,,32360836.74750009,0.0,,,628.0,628.0,,,251,,20,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-10,S - TINTAS E QUIMICOS,1352860.8506726678,,,32360836.74750009,0.0,,,16964.0,16975.0,,,2487,,63,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-10,T - ARTIGOS DE EPOCA,25974.06,,,32360836.74750009,0.0,,,538.0,538.0,,,150,,4,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-10,U - METAIS E ACESSORIOS,836611.7435804196,,,32360836.74750009,0.0,,,10297.0,10297.0,,,4168,,137,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-10,V - DECORACAO,484152.7901,,,32360836.74750009,0.0,,,6446.0,6446.0,,,2689,,124,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-10,W - LOUCAS E PIAS,293322.75,,,32360836.74750009,0.0,,,842.0,842.0,,,590,,74,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-10,Y - EPI,8667.645,,,32360836.74750009,0.0,,,561.0,561.0,,,137,,2,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-11,A - AUTOMOTIVO,80296.4855,,,47209722.925026126,0.0,,,1433.0,1433.0,,,478,,17,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-11,B - UTILIDADES DOMESTICAS,1843289.9535883495,,,47209722.925026126,0.0,,,59838.0,59992.0,,,17550,,518,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-11,C - PISOS E REVESTIMENTOS,3564578.660685,,,47209722.925026126,0.0,,,47254.81,47308.81,,,2561,,261,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-11,D - ELETROS,24753807.322223324,,,47209722.925026126,0.0,,,24556.0,24556.0,,,4424,,227,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-11,E - MATERIAIS ELETRICOS,608492.0510873749,,,47209722.925026126,0.0,,,61826.0,63326.0,,,6085,,109,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-11,F - FERRAMENTAS,229303.41,,,47209722.925026126,0.0,,,493.0,493.0,,,359,,19,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-11,"G - PORTAS, JANELAS E FECHADURAS",533785.4845,,,47209722.925026126,0.0,,,2815.0,2821.0,,,947,,34,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-11,H - TUBOS E CONEXOES,29697.3565,,,47209722.925026126,0.0,,,1060.0,1060.0,,,440,,24,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-11,I - ILUMINACAO,2175848.3403467895,,,47209722.925026126,0.0,,,44561.0,44583.0,,,7738,,209,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-11,J - JARDINAGEM,13989.150000000001,,,47209722.925026126,0.0,,,305.0,305.0,,,174,,7,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-11,"K - CAMA, MESA E BANHO",2318053.2460000003,,,47209722.925026126,0.0,,,42081.0,42081.0,,,14850,,355,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-11,"L - INFANTIL, LAZER E PETS",47996.76,,,47209722.925026126,0.0,,,751.0,751.0,,,425,,26,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-11,M - MAQUINAS E MOTORES,137693.535,,,47209722.925026126,0.0,,,104.0,104.0,,,90,,15,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-11,N - INDUSTRIAL E NEGOCIOS,340378.82550000004,,,47209722.925026126,0.0,,,1104.0,1104.0,,,527,,53,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-11,O - MOVEIS,1457947.8661,,,47209722.925026126,0.0,,,4510.0,4510.0,,,2259,,164,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-11,Q - BASICOS CONSTRUCAO,25662.4025,,,47209722.925026126,0.0,,,1897.0,1897.0,,,359,,22,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-11,R - ELETRONICOS,5926246.28241568,,,47209722.925026126,0.0,,,2299.0,2299.0,,,571,,26,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-11,S - TINTAS E QUIMICOS,924561.2301629428,,,47209722.925026126,0.0,,,8572.0,8583.0,,,2676,,63,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-11,T - ARTIGOS DE EPOCA,134526.81041666667,,,47209722.925026126,0.0,,,4810.0,4810.0,,,438,,4,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-11,U - METAIS E ACESSORIOS,1155075.563,,,47209722.925026126,0.0,,,16753.0,16753.0,,,4711,,138,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-11,V - DECORACAO,627172.9345,,,47209722.925026126,0.0,,,8050.0,8050.0,,,3179,,124,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-11,W - LOUCAS E PIAS,273775.95,,,47209722.925026126,0.0,,,745.0,745.0,,,550,,73,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-11,Y - EPI,7543.305,,,47209722.925026126,0.0,,,479.0,479.0,,,134,,2,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-12,A - AUTOMOTIVO,81541.975,,,27634978.90580228,0.0,,,1360.0,1360.0,,,443,,15,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-12,B - UTILIDADES DOMESTICAS,1739744.655457765,,,27634978.90580228,0.0,,,57032.0,57175.0,,,16729,,516,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-12,C - PISOS E REVESTIMENTOS,2337278.25345,,,27634978.90580228,0.0,,,28433.82,28433.82,,,2027,,241,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-12,D - ELETROS,12108424.799834268,,,27634978.90580228,0.0,,,13978.0,13978.0,,,3321,,201,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-12,E - MATERIAIS ELETRICOS,565457.9778763138,,,27634978.90580228,0.0,,,42988.0,44421.0,,,6095,,105,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-12,F - FERRAMENTAS,240514.155,,,27634978.90580228,0.0,,,483.0,483.0,,,371,,19,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-12,"G - PORTAS, JANELAS E FECHADURAS",169444.275,,,27634978.90580228,0.0,,,758.0,758.0,,,404,,28,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-12,H - TUBOS E CONEXOES,27759.256,,,27634978.90580228,0.0,,,916.0,916.0,,,427,,25,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-12,I - ILUMINACAO,1603208.0002109704,,,27634978.90580228,0.0,,,33252.0,33252.0,,,6493,,208,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-12,J - JARDINAGEM,13567.995,,,27634978.90580228,0.0,,,282.0,282.0,,,139,,7,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
mes,2024-12,"K - CAMA, MESA E BANHO",1861417.4575,,,27634978.90580228,0.0,,,29065.0,29065.0,,,12801,,355,,dados insuficientes,YoY compara mesmo periodo do ano anterior; venda observada nao mede demanda real
