tipo_triagem,CODIGO,DESCRICAO,NIVEL_1,nivel_confianca,status_decisao_final,regra_usada,evidencia,dado_faltante,limitacao,risco_decisao,proxima_validacao_necessaria,acao_recomendada
repricing_investigacao_correlacao,399326,SUPORTE XICARA CAFE          BR 0077,B - UTILIDADES DOMESTICAS,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5346; n_obs=210; receita_total=102728.99,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,462856,DISPOSIT.PROTECAO DR2P      40A/30MA,E - MATERIAIS ELETRICOS,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5303; n_obs=188; receita_total=589532.76,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,479890,FAQUEIRO IX 36PC PACIFIC    66962934,B - UTILIDADES DOMESTICAS,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5288; n_obs=109; receita_total=221629.87,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,367905,COOKTOP 5B GAS VID.     6985 PT MBIV,D - ELETROS,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5288; n_obs=186; receita_total=831813.60,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,419816,TORNEIRA PIA COZ. HYDRAMOT. 1167  VM,U - METAIS E ACESSORIOS,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5272; n_obs=75; receita_total=80220.00,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,466583,COLCHA SOLTE+P.TRAV 2PC PARIS SORT16,"K - CAMA, MESA E BANHO",Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5231; n_obs=108; receita_total=49637.07,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,461592,BISTEQUEIRA AL/CER.28CM  PT 4813/353,B - UTILIDADES DOMESTICAS,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5210; n_obs=107; receita_total=75328.89,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,464322,PANELA JG ANTIAD.07PC    TC 7135/400,B - UTILIDADES DOMESTICAS,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5192; n_obs=109; receita_total=185957.47,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,474293,TRILHO LED KIT 3 SPOT NE  5W BR MBIV,I - ILUMINACAO,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5165; n_obs=128; receita_total=194118.04,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,431542,BANCO MDF 1.30 AURORA          NT/PT,O - MOVEIS,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5129; n_obs=102; receita_total=97409.42,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,468900,TOALHA BNH LUMINA    EUCALIPTO 40239,"K - CAMA, MESA E BANHO",Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5126; n_obs=114; receita_total=101250.88,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,429647,PASSAD.VERT.VAPOR  GCSTES100 PT M127,D - ELETROS,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5117; n_obs=39; receita_total=52705.71,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,467615,AP.JANTAR PORC.20PC NATUR     990100,B - UTILIDADES DOMESTICAS,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5078; n_obs=76; receita_total=129854.93,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,483560,CORTINA 420X250 RUSTICA FEN   LNH/TT,V - DECORACAO,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5070; n_obs=53; receita_total=71602.96,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,419817,TORNEIRA PIA COZ. HYDRAMOTION1167 PT,U - METAIS E ACESSORIOS,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5070; n_obs=53; receita_total=179905.76,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,439683,ASSENTO SNT PLS OVAL UNIVERSAL    BR,U - METAIS E ACESSORIOS,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5070; n_obs=153; receita_total=628538.35,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,410914,ORGANIZADOR 32X20 P/ARMARIO     0022,B - UTILIDADES DOMESTICAS,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5065; n_obs=197; receita_total=100621.92,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,453196,ADEGA 0.90X0.80 6 GARRAFAS       OFF,O - MOVEIS,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5057; n_obs=52; receita_total=61930.78,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,399366,PAPELEIRA SUSPENSA 2ROLOS BR    0077,U - METAIS E ACESSORIOS,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.5018; n_obs=202; receita_total=419116.19,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,429408,FRIGIDEIRA ANTIAD.22CM FRANCESA 5180,B - UTILIDADES DOMESTICAS,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.4969; n_obs=104; receita_total=50658.54,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,457699,TOALHA BNH LUMINA IVORY/MR   3674976,"K - CAMA, MESA E BANHO",Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.4963; n_obs=90; receita_total=52851.12,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,419718,FORNO MICR.34L 1500W MEO44   BR M220,D - ELETROS,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.4961; n_obs=55; receita_total=304538.24,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,429459,INT.SPL CJ.1S 10A         LGZ010 POP,E - MATERIAIS ELETRICOS,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.4946; n_obs=207; receita_total=502701.85,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,463432,CUSCUZEIRA ANTIAD.16CM      VM 13185,B - UTILIDADES DOMESTICAS,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.4902; n_obs=153; receita_total=300813.81,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,460475,RODAPE CLA.10CM    LISO/BR 2.40ML/UN,C - PISOS E REVESTIMENTOS,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.4894; n_obs=72; receita_total=120319.92,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,410926,SUPORTE XICARA CAFE          PT 0088,B - UTILIDADES DOMESTICAS,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.4892; n_obs=203; receita_total=65375.31,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,304374,CABIDE CR C33             POLO  2060,U - METAIS E ACESSORIOS,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.4876; n_obs=57; receita_total=45078.92,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,480278,COND.SPLIT 12000 COND.GWC12  INV.182,D - ELETROS,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.4876; n_obs=49; receita_total=2556840.95,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,444979,TOALHA PRAIA 80X160 IBIZA BR/AZ 1450,"K - CAMA, MESA E BANHO",Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.4869; n_obs=130; receita_total=112657.15,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,481381,ARAND.LED SOB. SIERRA  4W BR AM MBIV,I - ILUMINACAO,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.4856; n_obs=126; receita_total=115653.72,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,429455,TOM.CJ.1T 2P+T 10A        LGX030 POP,E - MATERIAIS ELETRICOS,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.4831; n_obs=202; receita_total=1299370.49,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,346310,ASPIRADOR PO/LIQ.PROF.GTW IX 20L 220,M - MAQUINAS E MOTORES,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.4831; n_obs=53; receita_total=129112.62,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,467657,AP.JANTAR CER.12PC COLB    PT 137404,B - UTILIDADES DOMESTICAS,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.4829; n_obs=120; receita_total=287221.48,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,480557,COND.SPLIT 18000 COND.GWC18  INV.185,D - ELETROS,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.4817; n_obs=42; receita_total=979561.30,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,263337,"LIQUID.INDL 4,0L 1/2HP  LS04MBN M220",N - INDUSTRIAL E NEGOCIOS,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.4815; n_obs=35; receita_total=69778.80,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,480556,COND.SPLIT 18000 EVAP.GWC18  INV.185,D - ELETROS,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.4788; n_obs=42; receita_total=527417.61,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,392069,ESCORREDOR PRATO PLS        CZ 10848,B - UTILIDADES DOMESTICAS,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.4775; n_obs=138; receita_total=120762.24,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,457489,LAMP.LED  BULBO  T60 20W BR E27 MBIV,I - ILUMINACAO,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.4762; n_obs=214; receita_total=503423.84,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,471467,PANELA JG ANTIAD.5PC   CZ 9295306577,B - UTILIDADES DOMESTICAS,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.4761; n_obs=120; receita_total=783009.95,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,434954,TOALHA BNH LUMINA AR/MR      3675000,"K - CAMA, MESA E BANHO",Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.4759; n_obs=116; receita_total=91736.37,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,458945,LENCOL JG SOLTE ESTAMPADOS     SORT.,"K - CAMA, MESA E BANHO",Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.4759; n_obs=189; receita_total=201396.89,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,419435,ARAND.LED PLS.   BR 3W QD   AM 18547,I - ILUMINACAO,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.4758; n_obs=188; receita_total=218175.13,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
repricing_investigacao_correlacao,432048,MASSA CORRIDA PVA CORAL PLS     25KG,S - TINTAS E QUIMICOS,Baixa,BLOQUEADO,correlacao_preco_volume < -0.4 e receita acima da mediana dos produtos validos,correlacao=-0.4755; n_obs=213; receita_total=9903877.89,"DADO AUSENTE: margem, concorrencia, campanhas, disponibilidade e politica comercial","NÃO VALIDADO: sazonalidade, mix, campanhas, disponibilidade e loja podem variar junto com preco e volume","Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, concorrencia, campanhas e disponibilidade antes de teste controlado",Investigar preco e cadastro; qualquer ajuste exige aprovacao comercial
