tipo_triagem,CODIGO,DESCRICAO,NIVEL_1,nivel_confianca,status_decisao_final,regra_usada,evidencia,dado_faltante,limitacao,risco_decisao,proxima_validacao_necessaria,acao_recomendada
promocao_possivel,431211,TAPETE BANH.TEC.40X60 SHINE VM JD600,U - METAIS E ACESSORIOS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=427.00; receita=18260.24; lojas_com_estoque_parado=8,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,450432,"REVEST.A 30X60 ARTES.MESCL.MT 2,37M2",C - PISOS E REVESTIMENTOS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=424.23; receita=271491.97; lojas_com_estoque_parado=2,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,454967,LAV.ROUPA 14KG DIG LED14   BR M220,D - ELETROS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=420.00; receita=1072289.41; lojas_com_estoque_parado=3,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,471272,XICARA CAFE PORC.65ML C/P     102868,B - UTILIDADES DOMESTICAS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=420.00; receita=1838.13; lojas_com_estoque_parado=1,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,451500,CORTINA 200X160 PTK LISA SLIM.    TT,V - DECORACAO,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=418.00; receita=261684.77; lojas_com_estoque_parado=4,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,452735,FOGAO PISO 4B TOP GLASS      PT MBIV,D - ELETROS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=416.00; receita=1079456.63; lojas_com_estoque_parado=2,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,445770,TIGELA PORC.500ML SAFIRA      095453,B - UTILIDADES DOMESTICAS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=413.00; receita=20721.12; lojas_com_estoque_parado=8,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,249008,FECH.IN RM IXP 901/882        VICTO.,"G - PORTAS, JANELAS E FECHADURAS",Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=413.00; receita=201993.49; lojas_com_estoque_parado=7,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,418427,FOGAO PISO 5B VID. AGATA 5090 PTMBIV,D - ELETROS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=413.00; receita=1229034.66; lojas_com_estoque_parado=8,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,468853,FRITAD.ELET.6L AFN-60-BI     PT M220,D - ELETROS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=412.00; receita=207809.32; lojas_com_estoque_parado=8,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,452087,PRATO RASO CER. 26CM RENASCENCA 4574,B - UTILIDADES DOMESTICAS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=412.00; receita=9255.01; lojas_com_estoque_parado=8,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,453474,FILTRO LINHA  5TOM    DPS TP10A MBIV,E - MATERIAIS ELETRICOS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=409.00; receita=104236.60; lojas_com_estoque_parado=7,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,451864,PIZZA JG 14PC            VM 6099/450,B - UTILIDADES DOMESTICAS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=406.00; receita=20301.33; lojas_com_estoque_parado=8,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,466540,VENT.COL.40CM 3V        VF4C PT M127,D - ELETROS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=406.00; receita=798011.75; lojas_com_estoque_parado=2,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,396686,"REVEST.A 30X90 COLMEIA BR AC  1,62M2",C - PISOS E REVESTIMENTOS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=405.00; receita=41545.53; lojas_com_estoque_parado=7,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,430089,"AZ DECO.A 10X30 FOSSILE BR    1,02M2",C - PISOS E REVESTIMENTOS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=404.94; receita=40692.73; lojas_com_estoque_parado=5,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,440046,"PORCEL.A 60X120 EPO.ONIX VD LX2,20M2",C - PISOS E REVESTIMENTOS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=404.80; receita=51472.39; lojas_com_estoque_parado=6,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,389291,"PORCEL.A 19X90,2 ESM.SAVANA CA1,03M2",C - PISOS E REVESTIMENTOS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=404.79; receita=42090.14; lojas_com_estoque_parado=5,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,436806,LIXEIRA PDL/BD IX 5.0L      3040/002,B - UTILIDADES DOMESTICAS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=404.00; receita=80376.91; lojas_com_estoque_parado=8,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,378445,LENCOL SOLTE SPL S/ELAS PRATA BR0001,"K - CAMA, MESA E BANHO",Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=404.00; receita=22952.79; lojas_com_estoque_parado=9,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,428364,SUPORTE P/TRILHO ACO         25CM PT,Q - BASICOS CONSTRUCAO,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=402.00; receita=12481.88; lojas_com_estoque_parado=7,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,464103,TIGELA CER. 500ML VILAREJO     91219,B - UTILIDADES DOMESTICAS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=402.00; receita=13799.73; lojas_com_estoque_parado=1,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,435666,"REVEST.A 32,5X59 LOSANGO BR   1,53M2",C - PISOS E REVESTIMENTOS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=400.86; receita=40697.14; lojas_com_estoque_parado=5,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,389334,"PORCEL.A 84X84 ESM.QUARTZO AC 1,41M2",C - PISOS E REVESTIMENTOS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=399.03; receita=40011.99; lojas_com_estoque_parado=5,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,347625,"PORCEL.A 60X60 ESM.CRISTAL.BC 2,15M2",C - PISOS E REVESTIMENTOS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=397.75; receita=25427.46; lojas_com_estoque_parado=5,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,463804,FRITAD.ELET.    12L 75666-03 PT M220,D - ELETROS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=397.00; receita=311725.02; lojas_com_estoque_parado=8,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,446869,"LAMP.LED MR11 3,5W AM GU10 MINI MBIV",I - ILUMINACAO,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=397.00; receita=180549.13; lojas_com_estoque_parado=2,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,445861,"PORCEL.A 60X60 ESM.CEMEN.VECCH2,20M2",C - PISOS E REVESTIMENTOS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=396.00; receita=27642.75; lojas_com_estoque_parado=7,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,471268,XICARA CAFE PORC.100ML C/P     16174,B - UTILIDADES DOMESTICAS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=396.00; receita=3177.94; lojas_com_estoque_parado=2,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,389266,PREGO GALV.TELHA      3.1/4X10  500G,Q - BASICOS CONSTRUCAO,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=395.00; receita=28842.03; lojas_com_estoque_parado=5,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,435656,"REVEST.A 32,5X59 ESTRELA BR AC1,53M2",C - PISOS E REVESTIMENTOS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=393.21; receita=118723.79; lojas_com_estoque_parado=5,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,382900,"PORCEL.A 58X58 EBR.LILLE CINZA1,68M2",C - PISOS E REVESTIMENTOS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=393.12; receita=16855.43; lojas_com_estoque_parado=7,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,459685,"PORCEL.A 90X90 ESM.VERS.BG EXT2,40M2",C - PISOS E REVESTIMENTOS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=391.20; receita=318480.07; lojas_com_estoque_parado=4,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,399326,SUPORTE XICARA CAFE          BR 0077,B - UTILIDADES DOMESTICAS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=391.00; receita=102728.99; lojas_com_estoque_parado=3,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,446044,"PORCEL.A 120X120 ESM.CARRA.CET2,88M2",C - PISOS E REVESTIMENTOS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=388.80; receita=11871.01; lojas_com_estoque_parado=4,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,387731,"REVEST.A 30X60 MONACO BLU MATE2,28M2",C - PISOS E REVESTIMENTOS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=387.60; receita=214430.60; lojas_com_estoque_parado=3,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,455220,REFRIG. 2P 260L DF     DC35A BR M220,D - ELETROS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=387.00; receita=1049048.05; lojas_com_estoque_parado=5,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,390662,"REVEST.A 34X50 ROCALLA MIX    2,38M2",C - PISOS E REVESTIMENTOS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=385.56; receita=196352.28; lojas_com_estoque_parado=3,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,462832,DISJ.UNIP.C DIN  50A       GII-C050A,E - MATERIAIS ELETRICOS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=385.00; receita=69232.93; lojas_com_estoque_parado=2,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,452120,FRITAD.ELET.4L AFN-40-BI     PT M127,D - ELETROS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=385.00; receita=147683.94; lojas_com_estoque_parado=3,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,421656,PRATO FUNDO CER.23CM FEIJOADA  61614,B - UTILIDADES DOMESTICAS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=384.00; receita=10994.07; lojas_com_estoque_parado=8,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,382868,"REVEST.A 34X50 ICONIC GRA.MIX 2,38M2",C - PISOS E REVESTIMENTOS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=383.18; receita=31865.50; lojas_com_estoque_parado=8,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,422475,PRATELEIRA 0.40X0.20 MDF C/SUP.BR/CM,O - MOVEIS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=383.00; receita=28286.06; lojas_com_estoque_parado=8,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,461748,"LAMP.LED MINI E27 4,8W   BL  BR MBIV",I - ILUMINACAO,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=380.00; receita=38897.60; lojas_com_estoque_parado=1,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,446539,CESTA ORG. PLS 14X19CM       RS 0467,B - UTILIDADES DOMESTICAS,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=379.00; receita=25580.05; lojas_com_estoque_parado=1,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
promocao_possivel,403424,"FONTE P/LED 12V 3,0 A 36W IP20  MBIV",I - ILUMINACAO,Baixa,BLOQUEADO,estoque parado legado com alguma venda observada,estoque_parado_total=377.00; receita=39533.09; lojas_com_estoque_parado=8,"DADO AUSENTE: margem, estoque atual confiavel, lead time, lote minimo, fornecedor e plano comercial",NÃO VALIDADO: estoque parado usa estoque inicial e nao confirma disponibilidade atual,"Risco de decisao operacional sem validacao: excesso de estoque, perda de margem ou corte indevido de SKU","Validar margem, estoque atual, campanha, categoria e substitutos",Avaliar campanha piloto somente apos validacao comercial e financeira
